Date,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Total_Sales,Customer_ID,First_Name,Last_Name,Payment_Type
2024-05-18,RYH-488617,History,Books,40.32,8,322.56,CUST-614365,Randy,Caldwell,Credit Card
2024-05-18,mHH-991973,Skin Cream,Health & Beauty,22.96,3,68.88,CUST-493491,Nancy,Ray,Debit Card
2024-05-18,uxy-071866,Perfume,Health & Beauty,58.1,3,174.3,CUST-440903,Andrew,Patterson,Debit Card
2024-05-18,EfK-854275,T-shirt,Clothing,15.2,4,60.8,CUST-045175,Billy,Bautista,Online Payment
2024-05-18,aNp-952956,Skin Cream,Health & Beauty,46.48,8,371.84,CUST-465454,Michael,Watts,Online Payment
2024-05-18,SwJ-955562,Jeans,Clothing,93.25,3,279.75,CUST-186454,Andrew,Bruce,Online Payment
2024-05-18,rEX-727125,Skin Cream,Health & Beauty,56.85,3,170.55,CUST-066580,Amber,Williams,Cash
2024-05-18,YXD-678823,Biography,Books,33.41,1,33.41,CUST-964554,Deanna,Hicks,Cash
2024-05-18,HBJ-998252,Camera,Electronics,1347.84,8,10782.72,CUST-162010,Jason,Wall,Online Payment
2024-05-18,cxE-410878,Chair,Home & Garden,71.88,3,215.64,CUST-173210,Peter,Johnson,Debit Card
2024-05-18,ycx-707436,Novel,Books,24.43,4,97.72,CUST-647708,Kristin,Perkins,Cash
2024-05-18,JzL-666195,Action Figure,Toys & Games,116.28,8,930.24,CUST-825869,Laura,Jones,Credit Card
2024-05-18,zZO-612272,Sneakers,Clothing,218.85,7,1531.95,CUST-256924,Sophia,Anderson,Credit Card
2024-05-18,XUn-810958,T-shirt,Clothing,47.98,7,335.86,CUST-795626,Isabel,Bautista,Online Payment
2024-05-18,hFH-561256,Dress,Clothing,197.28,4,789.12,CUST-025216,Caroline,Kelley,Online Payment
2024-05-18,swO-792286,Perfume,Health & Beauty,32.64,5,163.2,CUST-671149,Keith,Lowe,Cash
2024-05-18,Uxt-894288,Sneakers,Clothing,70.32,7,492.24,CUST-065848,Anthony,Clarke,Credit Card
2024-05-18,koH-527728,Headphones,Electronics,157.44,6,944.64,CUST-236506,Thomas,Gordon,Online Payment
2024-05-18,DHL-655854,Video Game,Toys & Games,57.6,2,115.2,CUST-882301,Jason,Hunter,Debit Card
2024-05-18,xZU-867460,Laptop,Electronics,1442.77,2,2885.54,CUST-603288,Benjamin,Walters,Credit Card
2024-05-18,ara-797478,Video Game,Toys & Games,52.0,4,208.0,CUST-020820,Matthew,Mcclure,Debit Card
2024-05-18,aXP-320883,Smartphone,Electronics,585.11,8,4680.88,CUST-100823,Jeremiah,Mckinney,Online Payment
2024-05-18,xxK-491986,Headphones,Electronics,114.68,3,344.04,CUST-935490,Chelsea,Reed,Online Payment
2024-05-18,hPy-251143,Science Fiction,Books,28.22,7,197.54,CUST-397015,John,Miller,Credit Card
2024-05-18,BPm-635108,Shampoo,Health & Beauty,31.05,2,62.1,CUST-362914,Megan,Garcia,Credit Card
2024-05-18,eWd-774375,Perfume,Health & Beauty,161.8,2,323.6,CUST-126447,Alexandra,Mcgee,Cash
2024-05-18,mSH-654364,Action Figure,Toys & Games,89.45,2,178.9,CUST-483806,Joshua,Thompson,Online Payment
2024-05-18,ljP-404361,Novel,Books,15.08,8,120.64,CUST-808418,Peggy,Williams,Debit Card
2024-05-18,PPY-522306,Makeup Kit,Health & Beauty,38.05,4,152.2,CUST-487356,Karen,Brown,Debit Card
2024-05-18,Orh-765241,Sneakers,Clothing,227.49,3,682.47,CUST-584523,Angela,Morgan,Debit Card
2024-05-18,DVv-015839,Action Figure,Toys & Games,23.06,3,69.18,CUST-918208,Christopher,White,Credit Card
2024-05-18,UrV-340390,Biography,Books,37.38,6,224.28,CUST-571421,Nicholas,Robbins,Credit Card
2024-05-18,clB-498468,Blanket,Home & Garden,29.3,2,58.6,CUST-783470,William,Taylor,Credit Card
2024-05-18,VCi-497112,Science Fiction,Books,23.04,5,115.2,CUST-145284,Katherine,Griffin,Credit Card
2024-05-18,zKn-441217,Dress,Clothing,103.17,4,412.68,CUST-748873,Richard,Pena,Online Payment
2024-05-18,Cfl-417981,Camera,Electronics,1224.07,9,11016.63,CUST-063572,Lori,Andrews,Credit Card
2024-05-18,vKA-725790,T-shirt,Clothing,34.44,7,241.08,CUST-813764,Amy,Miller,Online Payment
2024-05-18,EkO-410336,Skin Cream,Health & Beauty,72.59,4,290.36,CUST-421749,Steven,Gonzalez,Debit Card
2024-05-18,ViK-263367,Laptop,Electronics,521.96,9,4697.64,CUST-926706,Christy,Baker,Online Payment
2024-05-18,eCG-155103,Cushion,Home & Garden,38.5,7,269.5,CUST-159933,John,Reyes,Online Payment
2024-05-18,naz-832047,Lamp,Home & Garden,138.41,9,1245.69,CUST-174544,Gloria,Schneider,Debit Card
2024-05-18,ydX-593310,Novel,Books,12.59,2,25.18,CUST-389289,Cody,Nichols,Cash
2024-05-18,qfJ-383039,Cushion,Home & Garden,28.86,1,28.86,CUST-284392,Adam,Clark,Online Payment
2024-05-18,JLa-055731,Sneakers,Clothing,70.12,1,70.12,CUST-358278,Belinda,Jackson,Credit Card
2024-05-18,FVS-240748,Shampoo,Health & Beauty,36.47,4,145.88,CUST-502289,Eric,Camacho,Debit Card
2024-05-18,vcT-186476,Biography,Books,16.99,3,50.97,CUST-905806,Shelby,Williams,Debit Card
2024-05-18,VRj-132905,Blanket,Home & Garden,97.53,8,780.24,CUST-346777,Mark,Schneider,Credit Card
2024-05-18,gEq-150251,Shampoo,Health & Beauty,13.65,2,27.3,CUST-879853,Emily,Barron,Debit Card
2024-05-18,AUR-136185,Makeup Kit,Health & Beauty,84.82,4,339.28,CUST-744173,Courtney,Sutton,Cash
2024-05-18,SbX-085761,Skin Cream,Health & Beauty,38.06,4,152.24,CUST-423432,Corey,Murillo,Credit Card
2024-05-18,zyf-841758,Lamp,Home & Garden,71.8,8,574.4,CUST-657912,Catherine,Roberts,Credit Card
2024-05-18,vFr-754551,Jeans,Clothing,72.79,6,436.74,CUST-681351,Kimberly,Levine,Cash
2024-05-18,LEs-099841,Lamp,Home & Garden,56.04,4,224.16,CUST-982762,Lynn,Grimes,Credit Card
2024-05-18,Qrj-573015,Laptop,Electronics,1707.71,6,10246.26,CUST-439330,Christopher,Johnson,Debit Card
2024-05-18,xRs-665638,Science Fiction,Books,29.29,8,234.32,CUST-727260,Debbie,Henry,Debit Card
2024-05-18,owQ-644378,Shampoo,Health & Beauty,18.58,8,148.64,CUST-790316,Jodi,Johnson,Online Payment
2024-05-18,SOz-652777,Jeans,Clothing,97.89,8,783.12,CUST-877684,Julian,Cunningham,Online Payment
2024-05-18,fff-304287,Video Game,Toys & Games,52.39,4,209.56,CUST-774929,Russell,Thomas,Debit Card
2024-05-18,ADh-765355,History,Books,43.79,4,175.16,CUST-114536,Katherine,Herrera,Credit Card
2024-05-18,aze-119803,Jeans,Clothing,60.83,8,486.64,CUST-766060,Alexander,Santiago,Debit Card
2024-05-18,gYo-887919,Science Fiction,Books,28.8,1,28.8,CUST-287561,Miranda,Anderson,Debit Card
2024-05-18,Lie-661854,Novel,Books,16.74,4,66.96,CUST-834437,Kimberly,Burke,Credit Card
2024-05-18,RNQ-089816,Jeans,Clothing,87.27,6,523.62,CUST-848288,Paula,Rivera,Cash
2024-05-18,OBJ-226358,Headphones,Electronics,135.56,4,542.24,CUST-343331,Scott,Floyd,Credit Card
2024-05-18,VIr-988747,Blanket,Home & Garden,18.36,8,146.88,CUST-222889,Benjamin,Sparks,Debit Card
2024-05-18,fPn-548496,Laptop,Electronics,1641.8,9,14776.2,CUST-628729,Jacob,Manning,Cash
2024-05-18,Xyu-121309,Dress,Clothing,30.23,7,211.61,CUST-136172,Leslie,Casey,Online Payment
2024-05-18,XKd-287677,Chair,Home & Garden,129.18,2,258.36,CUST-807926,Amanda,Russell,Debit Card
2024-05-18,pgk-091743,Action Figure,Toys & Games,55.21,1,55.21,CUST-159616,Angela,Ryan,Cash
2024-05-18,qdH-957661,Perfume,Health & Beauty,181.66,4,726.64,CUST-103038,Kenneth,Hudson,Cash
2024-05-18,rGQ-516399,Board Game,Toys & Games,24.04,9,216.36,CUST-262115,Richard,Weeks,Online Payment
2024-05-18,mHi-033621,Shampoo,Health & Beauty,16.64,7,116.48,CUST-092776,Amanda,Ortiz,Online Payment
2024-05-18,oJc-651452,Smartphone,Electronics,945.92,5,4729.6,CUST-580940,Leslie,Tanner,Debit Card
2024-05-18,wwu-176751,Board Game,Toys & Games,41.49,4,165.96,CUST-692071,Stephen,Warner,Credit Card
2024-05-18,AnU-607477,Chair,Home & Garden,174.9,5,874.5,CUST-799362,David,Reed,Credit Card
2024-05-18,CcG-377191,Jeans,Clothing,66.6,4,266.4,CUST-397896,Linda,Griffin,Debit Card
2024-05-18,HdW-001335,Board Game,Toys & Games,53.5,5,267.5,CUST-794009,James,Snow,Cash
2024-05-18,ZfJ-864819,Jeans,Clothing,94.64,7,662.48,CUST-253295,Matthew,Wright,Credit Card
2024-05-18,dLm-969654,Makeup Kit,Health & Beauty,45.14,9,406.26,CUST-593247,George,Johnston,Credit Card
2024-05-18,ZSV-213731,History,Books,34.72,8,277.76,CUST-613927,Teresa,Campbell,Debit Card
2024-05-18,aXG-726221,Headphones,Electronics,233.49,9,2101.41,CUST-520885,Donald,Mata,Debit Card
2024-05-18,OpJ-650252,Action Figure,Toys & Games,45.92,4,183.68,CUST-468866,Cory,Jordan,Cash
2024-05-18,QRL-411221,Smartphone,Electronics,549.13,4,2196.52,CUST-876017,Jackie,King,Debit Card
2024-05-18,GOX-898735,Skin Cream,Health & Beauty,38.71,7,270.97,CUST-020193,Jason,Clark,Cash
2024-05-18,pSv-689400,Headphones,Electronics,102.29,1,102.29,CUST-308112,Natalie,Bell,Debit Card
2024-05-18,She-329389,History,Books,38.28,3,114.84,CUST-311740,Anita,Garner,Credit Card
2024-05-18,Ihl-697068,Board Game,Toys & Games,27.14,5,135.7,CUST-488924,John,Richardson,Online Payment
2024-05-18,VNU-681522,Perfume,Health & Beauty,190.55,4,762.2,CUST-009776,Eddie,Wallace,Cash
2024-05-18,yTR-774822,Sneakers,Clothing,240.7,9,2166.3,CUST-829058,Ashley,Watson,Debit Card
2024-05-18,NsI-949683,Makeup Kit,Health & Beauty,63.5,3,190.5,CUST-864319,David,Davis,Cash
2024-05-18,lEI-152460,Novel,Books,27.58,8,220.64,CUST-920559,Adam,Martinez,Debit Card
2024-05-18,aMf-466539,Chair,Home & Garden,134.76,4,539.04,CUST-945136,Nicholas,Gray,Online Payment
2024-05-18,TrP-101123,History,Books,21.36,6,128.16,CUST-521633,Frank,Adams,Cash
2024-05-18,Qka-069032,Chair,Home & Garden,140.71,7,984.97,CUST-395040,Bryan,Wagner,Debit Card
2024-05-18,wwq-167312,Dress,Clothing,86.36,1,86.36,CUST-728712,Sharon,Lynch,Online Payment
2024-05-18,jGa-027072,Skin Cream,Health & Beauty,52.04,6,312.24,CUST-160021,Frank,Bonilla,Cash
2024-05-18,eWp-246732,Camera,Electronics,412.37,6,2474.22,CUST-619490,Philip,Dixon,Online Payment
2024-05-18,QhE-218843,History,Books,43.13,8,345.04,CUST-526528,Renee,Winters,Online Payment
2024-05-18,mOg-928119,Lamp,Home & Garden,98.09,2,196.18,CUST-942573,Tracey,Lynch,Cash
2024-05-18,TCv-949552,Sneakers,Clothing,95.92,6,575.52,CUST-835835,Mariah,Harvey,Cash
2024-05-18,nWd-040021,Smartphone,Electronics,608.02,8,4864.16,CUST-199565,Mackenzie,Turner,Cash
2024-05-18,Qaz-998227,Chair,Home & Garden,112.32,4,449.28,CUST-107222,David,Hopkins,Credit Card
2024-05-18,iJr-243375,Biography,Books,15.44,8,123.52,CUST-681697,William,Medina,Credit Card
2024-05-18,gUP-774537,Sneakers,Clothing,62.75,7,439.25,CUST-919338,Derek,Diaz,Cash
2024-05-18,ivx-825457,Perfume,Health & Beauty,92.59,2,185.18,CUST-384373,Brandon,Martinez,Debit Card
2024-05-18,zDX-055543,Dress,Clothing,70.11,6,420.66,CUST-828568,Elizabeth,Cherry,Online Payment
2024-05-18,nOT-774294,Jeans,Clothing,78.16,3,234.48,CUST-000953,Jane,Frost,Online Payment
2024-05-18,avX-839162,Biography,Books,27.8,1,27.8,CUST-469238,Jennifer,Carson,Cash
2024-05-18,Tbi-796876,Shampoo,Health & Beauty,17.05,1,17.05,CUST-297862,Christopher,Flores,Credit Card
2024-05-18,rLq-629413,Board Game,Toys & Games,26.26,3,78.78,CUST-045425,Veronica,Davis,Cash
2024-05-18,BuI-970056,Dress,Clothing,163.69,8,1309.52,CUST-058419,Cheryl,Wells,Online Payment
2024-05-18,vxn-801985,Lamp,Home & Garden,21.33,6,127.98,CUST-603492,Matthew,Adams,Credit Card
2024-05-18,PyZ-264618,Shampoo,Health & Beauty,41.91,1,41.91,CUST-829564,Jessica,Garcia,Debit Card
2024-05-18,yVJ-558724,Lamp,Home & Garden,28.79,2,57.58,CUST-687485,Christopher,Douglas,Cash
2024-05-18,vbO-109452,Skin Cream,Health & Beauty,15.65,8,125.2,CUST-379666,Elizabeth,Woodward,Debit Card
2024-05-18,ZHg-651767,Blanket,Home & Garden,49.12,4,196.48,CUST-714028,Danny,Galvan,Debit Card
2024-05-18,mAA-633013,Cushion,Home & Garden,6.57,2,13.14,CUST-912435,Nancy,Knox,Cash
2024-05-18,KQJ-808033,Smartphone,Electronics,309.28,7,2164.96,CUST-581509,David,Jackson,Debit Card
2024-05-18,oXc-541202,Makeup Kit,Health & Beauty,25.46,3,76.38,CUST-693931,Mary,Robertson,Debit Card
2024-05-18,NUW-388387,Blanket,Home & Garden,92.06,5,460.3,CUST-820614,William,Austin,Debit Card
2024-05-18,QhL-060343,Camera,Electronics,644.45,6,3866.7,CUST-905984,Robert,Johnson,Online Payment
2024-05-18,ZaR-484801,T-shirt,Clothing,28.65,1,28.65,CUST-414327,Jeffrey,Turner,Online Payment
2024-05-18,qVf-153278,Cushion,Home & Garden,40.95,1,40.95,CUST-598867,John,Smith,Credit Card
2024-05-18,yMF-893107,Puzzle,Toys & Games,38.08,6,228.48,CUST-509853,William,Bennett,Credit Card
2024-05-18,anR-480313,Headphones,Electronics,133.9,9,1205.1,CUST-664245,Bryan,Craig,Credit Card
2024-05-18,XKK-835647,Sneakers,Clothing,294.47,9,2650.23,CUST-569171,Kaitlyn,Roberts,Debit Card
2024-05-18,mvh-295225,Action Figure,Toys & Games,147.46,2,294.92,CUST-526446,Andrew,Jones,Online Payment
2024-05-18,Nis-975964,T-shirt,Clothing,45.92,5,229.6,CUST-047604,Tina,Lee,Credit Card
2024-05-18,Lqb-342915,Chair,Home & Garden,184.71,1,184.71,CUST-875713,Andrew,Perkins,Cash
2024-05-18,CaA-546268,Cushion,Home & Garden,9.52,6,57.12,CUST-576604,Kellie,Shea,Online Payment
2024-05-18,vQw-023096,Laptop,Electronics,1722.68,5,8613.4,CUST-215989,Daniel,Sanders,Credit Card
2024-05-18,Ayf-835384,Novel,Books,29.94,1,29.94,CUST-142386,Martha,Gutierrez,Debit Card
2024-05-18,gYj-685764,Laptop,Electronics,1151.82,2,2303.64,CUST-924079,Robin,Wilson,Online Payment
2024-05-18,Jca-610879,Jeans,Clothing,29.77,6,178.62,CUST-842245,Eric,Garcia,Credit Card
2024-05-18,NsM-434078,Perfume,Health & Beauty,26.02,1,26.02,CUST-325386,Patrick,Carr,Online Payment
2024-05-18,cWM-911135,Board Game,Toys & Games,17.69,3,53.07,CUST-756361,Ricky,Stuart,Cash
2024-05-18,Zuw-262743,Dress,Clothing,82.91,9,746.19,CUST-321346,Michelle,Morris,Debit Card
2024-05-18,dKh-253393,Laptop,Electronics,728.36,7,5098.52,CUST-521944,Caleb,Wood,Debit Card
2024-05-18,wTW-597635,Blanket,Home & Garden,18.0,4,72.0,CUST-482959,Ian,Robinson,Online Payment
2024-05-18,GUy-575117,Chair,Home & Garden,156.29,1,156.29,CUST-283263,Tony,Cruz,Debit Card
2024-05-18,SGN-812015,Jeans,Clothing,66.12,5,330.6,CUST-750397,Michelle,Caldwell,Debit Card
2024-05-18,bnO-059540,Jeans,Clothing,53.54,4,214.16,CUST-857756,Jose,Spears,Online Payment
2024-05-18,LSz-506635,Lamp,Home & Garden,83.25,9,749.25,CUST-555829,Thomas,Allen,Cash
2024-05-18,uyS-201920,Cushion,Home & Garden,35.71,1,35.71,CUST-264660,Ashley,Mcguire,Debit Card
2024-05-18,KiH-787426,Puzzle,Toys & Games,26.28,6,157.68,CUST-985450,Jesus,Duran,Cash
2024-05-18,ALd-529137,Dress,Clothing,107.44,3,322.32,CUST-755736,Carlos,Smith,Debit Card
2024-05-18,xRW-074291,Makeup Kit,Health & Beauty,46.38,7,324.66,CUST-947120,Brian,Jones,Credit Card
2024-05-18,rNL-445794,Perfume,Health & Beauty,164.1,8,1312.8,CUST-790997,Haley,Jones,Debit Card
2024-05-18,gGE-002045,Action Figure,Toys & Games,37.2,5,186.0,CUST-798406,Laura,Miranda,Online Payment
2024-05-18,fBM-507685,Board Game,Toys & Games,48.09,1,48.09,CUST-653907,Paul,Robertson,Online Payment
2024-05-18,ZEg-184819,Chair,Home & Garden,192.41,5,962.05,CUST-090261,Kimberly,Long,Credit Card
2024-05-18,YRX-056243,Jeans,Clothing,81.53,2,163.06,CUST-829853,Laura,Saunders,Debit Card
2024-05-18,apN-455272,Dress,Clothing,162.85,5,814.25,CUST-384409,Kathleen,Elliott,Debit Card
2024-05-18,Oav-207003,Video Game,Toys & Games,51.87,7,363.09,CUST-338116,Whitney,Lee,Debit Card
2024-05-18,iiF-897017,Laptop,Electronics,1997.51,5,9987.55,CUST-852590,Christopher,Vasquez,Cash
2024-05-18,KEr-410482,Perfume,Health & Beauty,160.06,6,960.36,CUST-549556,Laura,Walker,Credit Card
2024-05-18,IpQ-432906,T-shirt,Clothing,44.03,9,396.27,CUST-660451,Julie,Mcintyre,Credit Card
2024-05-18,sdM-256562,Board Game,Toys & Games,43.64,3,130.92,CUST-295171,Elizabeth,Myers,Online Payment
2024-05-18,OzF-319471,Blanket,Home & Garden,64.9,9,584.1,CUST-897464,Samuel,Jackson,Cash
2024-05-18,uqT-254971,Dress,Clothing,95.57,9,860.13,CUST-270810,Leslie,Simpson,Debit Card
2024-05-18,Mky-238493,Skin Cream,Health & Beauty,19.95,6,119.7,CUST-323093,Autumn,Bailey,Cash
2024-05-18,akA-383334,Action Figure,Toys & Games,12.24,6,73.44,CUST-524714,James,White,Cash
2024-05-18,rRo-639364,Chair,Home & Garden,57.91,8,463.28,CUST-479011,Andrew,Nelson,Debit Card
2024-05-18,fRi-325592,Skin Cream,Health & Beauty,33.91,1,33.91,CUST-630996,Christine,Herrera,Online Payment
2024-05-18,wXy-142263,Smartphone,Electronics,273.4,5,1367.0,CUST-035234,Jason,Gardner,Credit Card
2024-05-18,dXX-420607,Makeup Kit,Health & Beauty,52.86,3,158.58,CUST-501348,Christopher,Perez,Cash
2024-05-18,UoK-234252,Novel,Books,11.98,9,107.82,CUST-009031,Sarah,Allen,Credit Card
2024-05-18,cXq-525339,Lamp,Home & Garden,144.94,6,869.64,CUST-506983,Christopher,Weber,Cash
2024-05-18,NfN-798874,Science Fiction,Books,24.94,2,49.88,CUST-588909,Jessica,Kennedy,Cash
2024-05-18,Uyo-891787,Cushion,Home & Garden,23.5,6,141.0,CUST-058832,Jose,Davis,Cash
2024-05-18,uoq-264639,Science Fiction,Books,27.51,1,27.51,CUST-905633,Justin,Adams,Credit Card
2024-05-18,WdD-594833,Camera,Electronics,1117.0,2,2234.0,CUST-603154,Bonnie,Ferguson,Credit Card
2024-05-18,ktW-891562,Biography,Books,36.56,5,182.8,CUST-054664,Christopher,Estes,Debit Card
2024-05-18,aJT-736661,Makeup Kit,Health & Beauty,69.22,8,553.76,CUST-331121,Susan,Johnson,Online Payment
