Date,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Total_Sales,Customer_ID,First_Name,Last_Name,Payment_Type
2024-05-13,wfN-592231,Puzzle,Toys & Games,22.43,5,112.15,CUST-008325,Anna,Lee,Online Payment
2024-05-13,fmv-926994,Camera,Electronics,1287.85,7,9014.95,CUST-792943,Andrea,Lane,Cash
2024-05-13,XUQ-849142,Perfume,Health & Beauty,136.38,6,818.28,CUST-237536,Gary,Williams,Debit Card
2024-05-13,RrI-292464,Sneakers,Clothing,256.15,6,1536.9,CUST-623168,Tammy,Pineda,Online Payment
2024-05-13,okP-698407,Headphones,Electronics,287.9,1,287.9,CUST-965086,Mark,Chavez,Online Payment
2024-05-13,zur-977173,Headphones,Electronics,233.9,3,701.7,CUST-536308,Dustin,Silva,Credit Card
2024-05-13,ysi-806922,Dress,Clothing,87.8,6,526.8,CUST-421720,Andrea,Porter,Cash
2024-05-13,vLb-553083,Video Game,Toys & Games,54.11,1,54.11,CUST-391172,Ryan,Gomez,Cash
2024-05-13,Wfu-743283,Science Fiction,Books,27.48,2,54.96,CUST-298838,Samuel,Martin,Cash
2024-05-13,AaA-291671,Novel,Books,19.77,5,98.85,CUST-349260,Raymond,Beard,Credit Card
2024-05-13,FOJ-603214,Shampoo,Health & Beauty,41.53,6,249.18,CUST-571824,Bill,Jacobs,Cash
2024-05-13,Jvc-156099,Board Game,Toys & Games,55.7,1,55.7,CUST-313656,Pamela,Adams,Credit Card
2024-05-13,KYT-039661,Smartphone,Electronics,901.69,5,4508.45,CUST-820083,Dawn,Murphy,Online Payment
2024-05-13,lkV-970036,Puzzle,Toys & Games,34.48,5,172.4,CUST-534679,Linda,Lane,Credit Card
2024-05-13,dFb-552234,Sneakers,Clothing,174.96,9,1574.64,CUST-642721,Michael,Park,Online Payment
2024-05-13,FAA-980708,Puzzle,Toys & Games,14.1,5,70.5,CUST-414023,Rachael,Reed,Debit Card
2024-05-13,nzU-391225,Makeup Kit,Health & Beauty,78.73,9,708.57,CUST-662987,James,Brown,Debit Card
2024-05-13,BdJ-262951,Perfume,Health & Beauty,179.86,2,359.72,CUST-827436,Roy,Phillips,Debit Card
2024-05-13,Bed-719779,History,Books,26.21,6,157.26,CUST-205372,Francisco,Acosta,Cash
2024-05-13,jrB-773688,Smartphone,Electronics,339.64,6,2037.84,CUST-779859,Daniel,Scott,Online Payment
2024-05-13,oAO-638836,Video Game,Toys & Games,56.85,9,511.65,CUST-902443,Katherine,Foster,Cash
2024-05-13,iTg-106458,Biography,Books,27.97,5,139.85,CUST-238341,Darlene,Richardson,Debit Card
2024-05-13,adv-778977,Action Figure,Toys & Games,102.89,5,514.45,CUST-199498,Judith,Smith,Debit Card
2024-05-13,AeC-829309,History,Books,29.14,3,87.42,CUST-769146,Ralph,Gordon,Cash
2024-05-13,eDe-399519,Perfume,Health & Beauty,173.24,1,173.24,CUST-320418,James,Lam,Cash
2024-05-13,sCF-794071,Skin Cream,Health & Beauty,24.58,8,196.64,CUST-115119,Courtney,Randolph,Online Payment
2024-05-13,COW-108531,Science Fiction,Books,19.38,2,38.76,CUST-755088,Brenda,Schmidt,Debit Card
2024-05-13,LWJ-572530,T-shirt,Clothing,24.93,8,199.44,CUST-455212,Dakota,Hansen,Credit Card
2024-05-13,Fqi-576128,Makeup Kit,Health & Beauty,84.11,5,420.55,CUST-562776,Rachel,Singh,Online Payment
2024-05-13,fGX-536600,Shampoo,Health & Beauty,35.57,5,177.85,CUST-758956,Raymond,Wood,Credit Card
2024-05-13,Mgq-634156,History,Books,31.74,8,253.92,CUST-985446,Corey,Jones,Debit Card
2024-05-13,hnk-092425,Makeup Kit,Health & Beauty,29.5,2,59.0,CUST-006562,Susan,Harris,Online Payment
2024-05-13,zYo-821092,Science Fiction,Books,16.64,9,149.76,CUST-399903,Jermaine,Richmond,Online Payment
2024-05-13,Ltb-262288,Science Fiction,Books,24.82,9,223.38,CUST-791077,Melissa,Levine,Cash
2024-05-13,hqv-040307,Perfume,Health & Beauty,149.46,3,448.38,CUST-448524,Henry,Robinson,Cash
2024-05-13,bXv-782455,Camera,Electronics,972.79,8,7782.32,CUST-880376,Robert,Hanson,Debit Card
2024-05-13,WQP-568455,Novel,Books,20.66,3,61.98,CUST-641977,Nicole,Clark,Online Payment
2024-05-13,ZbJ-950185,Dress,Clothing,186.65,8,1493.2,CUST-994221,Kathy,Nicholson,Online Payment
2024-05-13,LZt-033936,Board Game,Toys & Games,59.18,5,295.9,CUST-224596,Ryan,Bowen,Credit Card
2024-05-13,VlG-665465,Video Game,Toys & Games,56.76,5,283.8,CUST-558348,Marvin,David,Cash
2024-05-13,Xvu-584850,Makeup Kit,Health & Beauty,54.3,6,325.8,CUST-071165,Daniel,Garcia,Credit Card
2024-05-13,Jlg-448563,Board Game,Toys & Games,29.18,7,204.26,CUST-152646,David,Larson,Online Payment
2024-05-13,wmj-066923,Perfume,Health & Beauty,40.17,9,361.53,CUST-921673,Joseph,Anderson,Credit Card
2024-05-13,WJD-418907,Laptop,Electronics,1723.67,1,1723.67,CUST-177997,Wendy,Clay,Cash
2024-05-13,anw-189259,Laptop,Electronics,726.67,8,5813.36,CUST-274315,Jack,Mccormick,Cash
2024-05-13,Xgq-107826,Science Fiction,Books,27.74,5,138.7,CUST-029769,Calvin,Reilly,Cash
2024-05-13,lgO-948963,Dress,Clothing,65.18,3,195.54,CUST-486367,Jerry,Shaw,Debit Card
2024-05-13,DnF-864562,Sneakers,Clothing,204.65,1,204.65,CUST-309730,John,Kane,Cash
2024-05-13,JiK-254613,Novel,Books,20.77,3,62.31,CUST-614553,Melissa,Burns,Credit Card
2024-05-13,tMN-355541,Perfume,Health & Beauty,199.71,7,1397.97,CUST-005778,Cynthia,Crawford,Online Payment
2024-05-13,kmy-195871,Perfume,Health & Beauty,152.69,2,305.38,CUST-333201,Nicholas,Price,Online Payment
2024-05-13,slC-889141,Skin Cream,Health & Beauty,58.55,3,175.65,CUST-231953,Angela,Paul,Cash
2024-05-13,DXR-305167,Headphones,Electronics,275.64,7,1929.48,CUST-895003,Katie,Johnston,Online Payment
2024-05-13,dcw-635141,Puzzle,Toys & Games,48.18,6,289.08,CUST-874296,Wayne,Ward,Online Payment
2024-05-13,POP-761658,T-shirt,Clothing,15.92,1,15.92,CUST-819684,Casey,Ayers,Online Payment
2024-05-13,eeH-535551,Puzzle,Toys & Games,34.94,1,34.94,CUST-879132,Stephen,Parker,Debit Card
2024-05-13,Imy-300793,Headphones,Electronics,57.02,9,513.18,CUST-831439,Lisa,Velez,Debit Card
2024-05-13,cOK-623868,Science Fiction,Books,19.55,7,136.85,CUST-017814,Daniel,Sanchez,Online Payment
2024-05-13,yrP-888635,Puzzle,Toys & Games,11.23,6,67.38,CUST-880471,Jessica,Fitzpatrick,Credit Card
2024-05-13,xNc-372194,Sneakers,Clothing,176.72,3,530.16,CUST-313659,William,Lawrence,Cash
2024-05-13,its-926437,Headphones,Electronics,257.82,6,1546.92,CUST-299178,Shelby,Ferrell,Cash
2024-05-13,gEh-865000,Laptop,Electronics,1283.03,5,6415.15,CUST-173329,George,Avila,Debit Card
2024-05-13,iRj-756262,Headphones,Electronics,215.42,6,1292.52,CUST-481352,Steven,Moore,Debit Card
2024-05-13,zjl-939266,Jeans,Clothing,75.11,3,225.33,CUST-516054,James,Callahan,Debit Card
2024-05-13,PoV-449226,Perfume,Health & Beauty,112.73,5,563.65,CUST-663056,Lauren,Stone,Debit Card
2024-05-13,gaD-522834,Jeans,Clothing,59.07,2,118.14,CUST-055439,Michael,Marshall,Cash
2024-05-13,ulC-245066,History,Books,45.53,6,273.18,CUST-676307,William,Lee,Cash
2024-05-13,ndN-230676,Dress,Clothing,62.18,8,497.44,CUST-544519,Veronica,Ramirez,Debit Card
2024-05-13,tCm-092798,Camera,Electronics,815.07,6,4890.42,CUST-966297,Paula,Mack,Online Payment
2024-05-13,txf-380112,Chair,Home & Garden,149.82,5,749.1,CUST-241831,Anne,Miller,Credit Card
2024-05-13,ZKS-401552,Chair,Home & Garden,70.97,4,283.88,CUST-082602,Laura,King,Online Payment
2024-05-13,qjC-018111,Smartphone,Electronics,415.6,6,2493.6,CUST-353955,William,Chang,Cash
2024-05-13,xCn-665810,T-shirt,Clothing,30.11,4,120.44,CUST-523195,David,Aguilar,Credit Card
2024-05-13,TTp-131096,Dress,Clothing,156.05,3,468.15,CUST-113205,Diane,Perry,Online Payment
2024-05-13,RkP-869601,Camera,Electronics,461.27,2,922.54,CUST-453316,Brandi,Fleming,Debit Card
2024-05-13,OMc-639429,Lamp,Home & Garden,61.93,6,371.58,CUST-974443,Michael,Mccormick,Cash
2024-05-13,yXn-337939,History,Books,36.42,6,218.52,CUST-633102,John,Duncan,Online Payment
2024-05-13,qMj-775720,Video Game,Toys & Games,51.84,3,155.52,CUST-080558,Walter,Mcdaniel,Online Payment
2024-05-13,lDx-138406,Laptop,Electronics,880.48,9,7924.32,CUST-316389,Diana,Gutierrez,Online Payment
2024-05-13,EfH-097735,Board Game,Toys & Games,43.1,8,344.8,CUST-823689,David,Lee,Debit Card
2024-05-13,wTv-807780,Shampoo,Health & Beauty,38.26,8,306.08,CUST-432113,Stephanie,Caldwell,Cash
2024-05-13,iZa-074263,Shampoo,Health & Beauty,38.49,6,230.94,CUST-741450,Laura,Brock,Credit Card
2024-05-13,Zpj-703396,Biography,Books,33.62,5,168.1,CUST-172595,Elizabeth,Cox,Debit Card
2024-05-13,YIw-492950,Chair,Home & Garden,115.21,5,576.05,CUST-852355,Mark,Francis,Online Payment
2024-05-13,sGI-890040,Novel,Books,19.5,2,39.0,CUST-932942,Erin,Johnson,Credit Card
2024-05-13,Ffp-840621,Camera,Electronics,862.37,3,2587.11,CUST-003850,Jerome,Fernandez,Cash
2024-05-13,uei-363167,Cushion,Home & Garden,29.05,3,87.15,CUST-106447,John,Myers,Online Payment
2024-05-13,kES-920262,Sneakers,Clothing,277.5,2,555.0,CUST-492572,Joseph,Fernandez,Debit Card
2024-05-13,STg-840486,Science Fiction,Books,12.56,8,100.48,CUST-216600,Tara,Chan,Cash
2024-05-13,Lyc-476241,Makeup Kit,Health & Beauty,73.62,1,73.62,CUST-178521,Erik,Bell,Cash
2024-05-13,hqk-700816,Skin Cream,Health & Beauty,41.53,9,373.77,CUST-952297,Johnny,Monroe,Debit Card
2024-05-13,DuK-335107,Action Figure,Toys & Games,14.34,4,57.36,CUST-445328,Pamela,Harris,Debit Card
2024-05-13,KoO-825758,Jeans,Clothing,71.78,9,646.02,CUST-814650,Patrick,Cooke,Credit Card
2024-05-13,NLo-120365,Camera,Electronics,330.67,4,1322.68,CUST-634601,Carlos,Ray,Online Payment
2024-05-13,FdU-157981,Novel,Books,10.88,1,10.88,CUST-307597,Emily,Contreras,Credit Card
2024-05-13,rLO-395783,Sneakers,Clothing,115.05,7,805.35,CUST-494842,Mark,Jones,Online Payment
2024-05-13,rng-520891,Video Game,Toys & Games,52.62,2,105.24,CUST-245417,Ashley,Larson,Debit Card
2024-05-13,Wny-209280,Jeans,Clothing,53.66,9,482.94,CUST-619643,Margaret,Nelson,Online Payment
2024-05-13,GXk-302625,Science Fiction,Books,29.19,3,87.57,CUST-003512,Melissa,Mcmahon,Cash
2024-05-13,zYN-031114,Chair,Home & Garden,89.4,6,536.4,CUST-897884,Daniel,Moore,Debit Card
2024-05-13,rBD-053226,Cushion,Home & Garden,31.58,3,94.74,CUST-723428,Vanessa,Perkins,Credit Card
2024-05-13,nXa-101980,Makeup Kit,Health & Beauty,85.98,9,773.82,CUST-479179,Christina,Jensen,Credit Card
2024-05-13,ftH-009756,Shampoo,Health & Beauty,7.11,1,7.11,CUST-736865,Gabriel,Garcia,Online Payment
2024-05-13,MjZ-350635,Board Game,Toys & Games,37.94,9,341.46,CUST-573042,Debbie,Smith,Credit Card
2024-05-13,EvO-913721,Laptop,Electronics,1233.35,5,6166.75,CUST-471991,Karen,Owens,Credit Card
2024-05-13,xjE-812062,Shampoo,Health & Beauty,13.18,8,105.44,CUST-082210,Chelsea,Perez,Online Payment
2024-05-13,WRH-437073,Science Fiction,Books,13.39,5,66.95,CUST-696648,Jennifer,Wagner,Credit Card
2024-05-13,oRe-483917,Chair,Home & Garden,111.31,4,445.24,CUST-029309,Tara,Smith,Debit Card
2024-05-13,iBq-563567,Video Game,Toys & Games,56.4,3,169.2,CUST-716533,Joan,Johnson,Credit Card
2024-05-13,Glv-014437,Chair,Home & Garden,156.73,4,626.92,CUST-206188,Briana,Macias,Cash
2024-05-13,JQP-228384,Dress,Clothing,165.01,3,495.03,CUST-288701,Evelyn,Turner,Credit Card
2024-05-13,rqf-325596,Jeans,Clothing,95.53,1,95.53,CUST-605186,Kevin,Winters,Debit Card
2024-05-13,AmK-900432,Board Game,Toys & Games,49.77,6,298.62,CUST-620952,Matthew,Hayes,Credit Card
2024-05-13,lHz-488236,Action Figure,Toys & Games,18.37,9,165.33,CUST-312859,Christopher,Johnson,Credit Card
2024-05-13,Xtc-424642,Blanket,Home & Garden,50.57,7,353.99,CUST-653375,Leah,Long,Cash
2024-05-13,WIc-971742,Novel,Books,12.49,2,24.98,CUST-760666,Rachel,Pearson,Debit Card
2024-05-13,HAS-931439,Puzzle,Toys & Games,45.25,3,135.75,CUST-779967,Kenneth,Cohen,Credit Card
2024-05-13,riC-080969,Perfume,Health & Beauty,70.47,5,352.35,CUST-800018,Sheila,Weaver,Credit Card
2024-05-13,syi-354165,Lamp,Home & Garden,94.26,2,188.52,CUST-966067,Danielle,Boyle,Credit Card
2024-05-13,qlj-775109,Lamp,Home & Garden,126.37,4,505.48,CUST-373193,Debbie,Benitez,Cash
2024-05-13,YYt-551451,Biography,Books,35.95,3,107.85,CUST-935508,Robert,Allen,Cash
2024-05-13,hfA-836098,Blanket,Home & Garden,70.11,2,140.22,CUST-182050,Kayla,Parker,Debit Card
2024-05-13,paj-008132,Makeup Kit,Health & Beauty,61.46,4,245.84,CUST-720923,Maria,Lewis,Online Payment
2024-05-13,MqJ-466319,Action Figure,Toys & Games,51.86,9,466.74,CUST-854974,Cheryl,Beard,Cash
2024-05-13,cVW-372505,Perfume,Health & Beauty,145.31,8,1162.48,CUST-116624,Shannon,Jackson,Cash
2024-05-13,iXU-823504,Camera,Electronics,455.08,9,4095.72,CUST-298831,Brian,Hartman,Debit Card
2024-05-13,VGB-045187,Puzzle,Toys & Games,38.84,8,310.72,CUST-060296,Jennifer,Johnson,Debit Card
2024-05-13,KNW-729855,Cushion,Home & Garden,46.14,5,230.7,CUST-116763,Tracy,Reyes,Online Payment
2024-05-13,CzJ-054136,Camera,Electronics,1129.0,5,5645.0,CUST-448884,Michelle,Carroll,Cash
2024-05-13,WtE-889448,Sneakers,Clothing,175.15,7,1226.05,CUST-308161,Crystal,Robinson,Cash
2024-05-13,DKp-521943,Jeans,Clothing,72.01,9,648.09,CUST-379804,Adriana,Moore,Debit Card
2024-05-13,YxR-066925,Dress,Clothing,36.36,6,218.16,CUST-329332,Brett,Murphy,Debit Card
2024-05-13,khB-483907,Puzzle,Toys & Games,36.3,2,72.6,CUST-026941,Amanda,Shaffer,Credit Card
2024-05-13,jfN-047172,Lamp,Home & Garden,68.15,7,477.05,CUST-567185,Tamara,Gonzalez,Credit Card
2024-05-13,XSw-536480,Dress,Clothing,158.23,5,791.15,CUST-735864,Jason,Long,Credit Card
2024-05-13,rhK-751517,Sneakers,Clothing,243.59,7,1705.13,CUST-170204,Cynthia,Gonzalez,Debit Card
2024-05-13,uNK-989592,Chair,Home & Garden,129.35,3,388.05,CUST-353950,Thomas,Garcia,Debit Card
2024-05-13,RKw-312859,Perfume,Health & Beauty,190.73,5,953.65,CUST-163668,Lindsay,Melton,Debit Card
2024-05-13,ArN-924096,History,Books,24.05,8,192.4,CUST-913428,Laura,Vazquez,Credit Card
2024-05-13,GIh-439803,Dress,Clothing,167.89,6,1007.34,CUST-905856,Cameron,Torres,Online Payment
2024-05-13,Mfs-639203,Puzzle,Toys & Games,22.39,2,44.78,CUST-264590,Elizabeth,Taylor,Credit Card
2024-05-13,TQh-454331,Video Game,Toys & Games,53.88,9,484.92,CUST-242884,David,Bowers,Cash
2024-05-13,VEc-692033,Camera,Electronics,120.92,6,725.52,CUST-358432,Ashley,Hahn,Credit Card
2024-05-13,EUt-755437,Camera,Electronics,566.72,3,1700.16,CUST-763283,Mary,Brown,Online Payment
2024-05-13,Dhg-489393,Makeup Kit,Health & Beauty,22.84,7,159.88,CUST-484578,Lauren,Gomez,Online Payment
2024-05-13,scV-435738,Camera,Electronics,616.81,1,616.81,CUST-803311,Tracy,Rodriguez,Debit Card
2024-05-13,vnC-270197,Perfume,Health & Beauty,100.88,5,504.4,CUST-457732,Peter,Norman,Debit Card
2024-05-13,RQR-280001,History,Books,26.8,4,107.2,CUST-361274,Jose,Vaughn,Cash
2024-05-13,uVO-435373,Headphones,Electronics,159.8,3,479.4,CUST-532361,Nicole,Schaefer,Cash
2024-05-13,djR-452731,Jeans,Clothing,53.88,6,323.28,CUST-420902,Peter,Reid,Cash
2024-05-13,qoX-391664,Sneakers,Clothing,295.95,8,2367.6,CUST-330849,Courtney,Simmons,Credit Card
2024-05-13,RKy-048237,T-shirt,Clothing,36.55,5,182.75,CUST-873369,Matthew,Peterson,Credit Card
2024-05-13,zLP-772307,Skin Cream,Health & Beauty,64.12,9,577.08,CUST-521345,Benjamin,Ibarra,Online Payment
2024-05-13,Rbl-330107,Shampoo,Health & Beauty,34.76,5,173.8,CUST-658214,David,Pope,Online Payment
2024-05-13,qsQ-928212,Blanket,Home & Garden,75.9,3,227.7,CUST-304504,Connie,Watts,Credit Card
2024-05-13,NwK-219844,Camera,Electronics,1444.78,9,13003.02,CUST-694524,Michael,Calhoun,Online Payment
2024-05-13,NmM-090851,Chair,Home & Garden,155.7,4,622.8,CUST-989891,Eric,White,Cash
2024-05-13,bbh-738499,History,Books,34.63,3,103.89,CUST-257159,Jennifer,Thomas,Credit Card
2024-05-13,KdL-225199,Makeup Kit,Health & Beauty,29.86,2,59.72,CUST-647665,Thomas,Hughes,Credit Card
2024-05-13,VhX-410350,Biography,Books,33.13,9,298.17,CUST-877027,Robert,Martinez,Debit Card
2024-05-13,Cbm-422169,History,Books,29.69,6,178.14,CUST-308172,Peter,Patrick,Debit Card
2024-05-13,QmC-088903,Perfume,Health & Beauty,152.73,9,1374.57,CUST-326246,Michelle,Warner,Cash
2024-05-13,Tud-366391,Lamp,Home & Garden,108.2,2,216.4,CUST-658943,Timothy,Fritz,Online Payment
2024-05-13,MES-321815,Skin Cream,Health & Beauty,73.79,9,664.11,CUST-239159,Alisha,Williams,Online Payment
2024-05-13,vMW-254497,Sneakers,Clothing,85.24,6,511.44,CUST-337968,Michael,Lee,Credit Card
2024-05-13,Emr-477789,Lamp,Home & Garden,99.01,2,198.02,CUST-994480,Sharon,Jarvis,Debit Card
2024-05-13,vqH-923391,Puzzle,Toys & Games,35.14,6,210.84,CUST-379863,Christopher,Martin,Cash
2024-05-13,QbU-068410,Science Fiction,Books,10.45,7,73.15,CUST-108703,John,Lee,Debit Card
2024-05-13,KHE-791966,Video Game,Toys & Games,59.7,4,238.8,CUST-489262,Lisa,Murphy,Debit Card
2024-05-13,kRy-530214,Blanket,Home & Garden,27.38,7,191.66,CUST-483972,Cody,Houston,Credit Card
2024-05-13,QYS-188728,Makeup Kit,Health & Beauty,58.23,6,349.38,CUST-304275,Sylvia,Reeves,Online Payment
2024-05-13,rWX-734890,T-shirt,Clothing,12.81,7,89.67,CUST-114957,Brooke,Carter,Debit Card
2024-05-13,Jrt-174784,T-shirt,Clothing,22.07,5,110.35,CUST-614339,Robert,Gutierrez,Online Payment
2024-05-13,dse-584491,Blanket,Home & Garden,35.23,2,70.46,CUST-501989,Melissa,Huerta,Debit Card
2024-05-13,eOX-148117,Laptop,Electronics,755.27,2,1510.54,CUST-772211,Jason,Johns,Cash
2024-05-13,MfX-966603,Camera,Electronics,931.3,6,5587.8,CUST-871899,John,Ponce,Credit Card
2024-05-13,dLl-851492,Headphones,Electronics,191.92,8,1535.36,CUST-600514,Robert,Miller,Credit Card
2024-05-13,WVt-805922,Video Game,Toys & Games,50.34,4,201.36,CUST-002804,Samantha,Sanders,Online Payment
2024-05-13,SAo-589393,Chair,Home & Garden,190.9,7,1336.3,CUST-448011,John,Crosby,Cash
2024-05-13,MOC-377730,Biography,Books,17.75,1,17.75,CUST-151641,Kaitlyn,Porter,Credit Card
2024-05-13,FxO-993677,Blanket,Home & Garden,51.07,8,408.56,CUST-381851,Melissa,Gibson,Cash
2024-05-13,bDX-267218,Chair,Home & Garden,30.78,6,184.68,CUST-585941,Patricia,Adkins,Cash
2024-05-13,UKZ-685935,Perfume,Health & Beauty,39.51,3,118.53,CUST-281511,Mary,Morris,Cash
2024-05-13,wjV-881271,Skin Cream,Health & Beauty,46.44,2,92.88,CUST-832733,Tiffany,Mitchell,Debit Card
2024-05-13,YLV-437580,Blanket,Home & Garden,43.06,4,172.24,CUST-767791,Mark,Sanchez,Debit Card
2024-05-13,iFE-844682,Perfume,Health & Beauty,84.07,4,336.28,CUST-927436,Charles,Mitchell,Online Payment
2024-05-13,kHT-191507,Biography,Books,15.08,1,15.08,CUST-059721,Stephanie,Barnes,Credit Card
2024-05-13,WGn-043547,Makeup Kit,Health & Beauty,27.03,8,216.24,CUST-866635,Paula,Roberts,Debit Card
2024-05-13,cgk-799027,Video Game,Toys & Games,50.37,9,453.33,CUST-283500,Jason,Thomas,Online Payment
2024-05-13,Dla-084551,Sneakers,Clothing,95.87,9,862.83,CUST-126168,Stephen,Watson,Debit Card
2024-05-13,lgB-125846,Shampoo,Health & Beauty,41.43,3,124.29,CUST-774794,Heather,Hernandez,Credit Card
2024-05-13,xkg-631339,Camera,Electronics,1297.62,6,7785.72,CUST-726119,Randy,Ferrell,Credit Card
2024-05-13,zsO-846679,Laptop,Electronics,1410.53,3,4231.59,CUST-506655,Caitlin,Sparks,Credit Card
2024-05-13,YaQ-841933,History,Books,48.31,7,338.17,CUST-026978,Nathaniel,Berry,Debit Card
2024-05-13,cXI-087010,Makeup Kit,Health & Beauty,27.38,9,246.42,CUST-740927,Ashley,Hughes,Credit Card
2024-05-13,hYB-848474,History,Books,30.29,7,212.03,CUST-273701,Felicia,Martinez,Cash
2024-05-13,Xzj-241228,Video Game,Toys & Games,57.32,2,114.64,CUST-807717,Mark,Alexander,Online Payment
2024-05-13,Avo-763113,Chair,Home & Garden,100.5,1,100.5,CUST-227143,Philip,Pearson,Debit Card
2024-05-13,wCZ-276256,Perfume,Health & Beauty,25.76,8,206.08,CUST-915409,Kathryn,Jones,Online Payment
2024-05-13,cEj-171574,Sneakers,Clothing,59.99,8,479.92,CUST-980053,Matthew,Allen,Credit Card
2024-05-13,HMS-649721,Makeup Kit,Health & Beauty,47.83,6,286.98,CUST-150748,Mike,Mcconnell,Online Payment
2024-05-13,lCU-513083,T-shirt,Clothing,33.91,5,169.55,CUST-722438,Amber,Mcdonald,Online Payment
2024-05-13,Dsc-399907,Cushion,Home & Garden,35.67,2,71.34,CUST-508405,Daniel,Pierce,Debit Card
2024-05-13,QWb-699831,Novel,Books,13.98,8,111.84,CUST-888439,Margaret,Nelson,Debit Card
2024-05-13,wZg-805761,Cushion,Home & Garden,32.86,3,98.58,CUST-558423,Kathy,Kennedy,Cash
2024-05-13,dLl-920970,Perfume,Health & Beauty,80.26,1,80.26,CUST-467694,Vicki,Moore,Cash
2024-05-13,oMQ-711767,Camera,Electronics,1357.67,8,10861.36,CUST-164260,Elizabeth,Kelly,Online Payment
2024-05-13,mCr-765735,Sneakers,Clothing,76.45,1,76.45,CUST-146959,Elizabeth,Farmer,Online Payment
2024-05-13,Rzt-731430,Jeans,Clothing,77.42,2,154.84,CUST-474053,Stephen,Huffman,Online Payment
2024-05-13,FtM-065660,Sneakers,Clothing,114.27,7,799.89,CUST-774871,Kayla,Luna,Online Payment
2024-05-13,emY-059795,History,Books,45.0,3,135.0,CUST-603022,Deborah,Buchanan,Cash
2024-05-13,djV-506781,Chair,Home & Garden,65.8,4,263.2,CUST-470905,Matthew,Beltran,Cash
2024-05-13,lDN-735540,Headphones,Electronics,79.86,2,159.72,CUST-517469,Jessica,Kemp,Debit Card
2024-05-13,BWr-023106,Cushion,Home & Garden,6.89,5,34.45,CUST-853107,Tammy,Lucas,Online Payment
2024-05-13,rWO-690943,Puzzle,Toys & Games,22.23,2,44.46,CUST-939204,Eric,Farmer,Online Payment
2024-05-13,Zrd-638955,Science Fiction,Books,22.12,8,176.96,CUST-350878,Norma,Reed,Credit Card
2024-05-13,jYl-052810,Action Figure,Toys & Games,106.9,4,427.6,CUST-730983,Wendy,Durham,Cash
2024-05-13,UVT-072913,Jeans,Clothing,74.63,2,149.26,CUST-190701,Erin,Castro,Online Payment
2024-05-13,wcM-714780,Biography,Books,25.73,5,128.65,CUST-889725,Rebecca,Bennett,Cash
2024-05-13,Wqd-073602,Novel,Books,17.7,2,35.4,CUST-506247,Catherine,Swanson,Cash
2024-05-13,ZMi-891594,Action Figure,Toys & Games,76.62,1,76.62,CUST-427340,Christopher,Mann,Cash
2024-05-13,lDh-449468,Action Figure,Toys & Games,70.78,6,424.68,CUST-450498,Jack,Mills,Cash
2024-05-13,ihP-698380,Headphones,Electronics,220.77,1,220.77,CUST-733107,Thomas,Nolan,Cash
