Date,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Total_Sales,Customer_ID,First_Name,Last_Name,Payment_Type
2024-05-17,OWt-998061,Perfume,Health & Beauty,119.99,8,959.92,CUST-058391,Jessica,Chandler,Cash
2024-05-17,zVE-961330,Action Figure,Toys & Games,138.18,5,690.9,CUST-801489,Mia,Foster,Credit Card
2024-05-17,VOU-064422,Camera,Electronics,365.03,6,2190.18,CUST-570975,Yolanda,Flores,Cash
2024-05-17,gDl-878862,Headphones,Electronics,250.34,2,500.68,CUST-058014,Taylor,Salazar,Debit Card
2024-05-17,ZYK-260941,Cushion,Home & Garden,30.39,1,30.39,CUST-261161,David,Henry,Online Payment
2024-05-17,zZK-011469,Video Game,Toys & Games,56.29,6,337.74,CUST-941769,Samuel,Brown,Credit Card
2024-05-17,rHj-356836,Sneakers,Clothing,285.97,2,571.94,CUST-136595,Kathleen,Lopez,Online Payment
2024-05-17,ruS-954883,Chair,Home & Garden,38.4,5,192.0,CUST-528632,Mary,Gomez,Cash
2024-05-17,Khk-162953,Board Game,Toys & Games,31.48,3,94.44,CUST-140342,Brandon,Moore,Cash
2024-05-17,Yur-130008,Perfume,Health & Beauty,68.09,9,612.81,CUST-531738,Kimberly,Maynard,Cash
2024-05-17,FMV-912829,Science Fiction,Books,15.1,5,75.5,CUST-054234,Christina,Thomas,Cash
2024-05-17,EfI-073962,T-shirt,Clothing,36.43,1,36.43,CUST-111531,Nicole,Conner,Cash
2024-05-17,hzn-519147,Dress,Clothing,95.52,1,95.52,CUST-329188,Alyssa,Avila,Cash
2024-05-17,YpP-413488,Shampoo,Health & Beauty,42.82,4,171.28,CUST-899082,Debra,Porter,Online Payment
2024-05-17,PqG-088234,Makeup Kit,Health & Beauty,57.67,4,230.68,CUST-140976,Eric,Conley,Debit Card
2024-05-17,PDo-508006,Action Figure,Toys & Games,121.46,4,485.84,CUST-949604,Christopher,Peters,Cash
2024-05-17,Hsh-012327,Video Game,Toys & Games,55.67,3,167.01,CUST-060908,Hannah,Clark,Debit Card
2024-05-17,wFz-977664,Action Figure,Toys & Games,45.11,4,180.44,CUST-486352,Nathan,Brown,Online Payment
2024-05-17,LgT-067762,Shampoo,Health & Beauty,8.91,1,8.91,CUST-692630,Lori,Reynolds,Debit Card
2024-05-17,Mid-338003,Novel,Books,20.27,3,60.81,CUST-749130,Nicole,Hess,Debit Card
2024-05-17,BTK-170622,Lamp,Home & Garden,22.7,4,90.8,CUST-428491,Laura,Aguirre,Cash
2024-05-17,Bnj-273451,Cushion,Home & Garden,38.7,7,270.9,CUST-688383,Dale,Jimenez,Credit Card
2024-05-17,OBL-693993,Science Fiction,Books,21.34,8,170.72,CUST-211488,Beth,Lewis,Online Payment
2024-05-17,OJC-816823,Cushion,Home & Garden,14.16,2,28.32,CUST-058184,Shannon,Hart,Online Payment
2024-05-17,LmU-444991,Laptop,Electronics,579.04,1,579.04,CUST-105126,Catherine,Malone,Cash
2024-05-17,nFA-264361,Board Game,Toys & Games,45.61,4,182.44,CUST-999702,Matthew,Perez,Credit Card
2024-05-17,bbw-781668,Laptop,Electronics,625.19,9,5626.71,CUST-803018,Kimberly,Jones,Online Payment
2024-05-17,snD-804780,Laptop,Electronics,1189.13,8,9513.04,CUST-519658,Ian,Rivas,Online Payment
2024-05-17,nKd-754474,Action Figure,Toys & Games,44.75,3,134.25,CUST-427725,Daniel,Castaneda,Credit Card
2024-05-17,FUh-918724,Dress,Clothing,144.63,7,1012.41,CUST-671341,Jacqueline,Snow,Credit Card
2024-05-17,aym-812351,Biography,Books,20.06,5,100.3,CUST-032015,Thomas,Clark,Debit Card
2024-05-17,uRh-471362,Chair,Home & Garden,135.65,6,813.9,CUST-961761,James,Barnes,Online Payment
2024-05-17,CRo-180963,Novel,Books,17.26,1,17.26,CUST-622374,Susan,Richard,Cash
2024-05-17,WFP-663273,Dress,Clothing,113.48,4,453.92,CUST-555286,Nicholas,Nelson,Debit Card
2024-05-17,iHi-693515,T-shirt,Clothing,19.64,7,137.48,CUST-161490,Diane,Johnson,Debit Card
2024-05-17,oBP-950097,Blanket,Home & Garden,26.35,5,131.75,CUST-663305,Jeff,Fisher,Credit Card
2024-05-17,ioj-688993,History,Books,43.02,3,129.06,CUST-726256,Antonio,Patterson,Credit Card
2024-05-17,VRb-874601,Biography,Books,37.54,9,337.86,CUST-730765,Charles,Turner,Credit Card
2024-05-17,Pxg-603390,Headphones,Electronics,126.6,1,126.6,CUST-331590,Andrea,Maldonado,Credit Card
2024-05-17,gGl-523310,Sneakers,Clothing,97.25,1,97.25,CUST-715365,Christopher,Clayton,Debit Card
2024-05-17,gBq-415227,Jeans,Clothing,76.98,7,538.86,CUST-261987,Michael,Nguyen,Online Payment
2024-05-17,awu-959485,Smartphone,Electronics,801.03,2,1602.06,CUST-041472,Brandon,Carroll,Credit Card
2024-05-17,Imv-533219,Sneakers,Clothing,167.74,8,1341.92,CUST-847508,Matthew,Juarez,Debit Card
2024-05-17,wJq-163240,Makeup Kit,Health & Beauty,83.45,4,333.8,CUST-487630,Debra,Powell,Cash
2024-05-17,lMx-254932,Shampoo,Health & Beauty,49.74,4,198.96,CUST-748796,Stacy,Johnson,Debit Card
2024-05-17,gIu-766157,Makeup Kit,Health & Beauty,33.61,2,67.22,CUST-094979,Craig,Frye,Online Payment
2024-05-17,ZWQ-682061,Science Fiction,Books,10.2,6,61.2,CUST-132859,Matthew,Sampson,Cash
2024-05-17,Jjp-403989,Video Game,Toys & Games,54.33,5,271.65,CUST-893636,Clifford,Tran,Online Payment
2024-05-17,fgs-426366,Shampoo,Health & Beauty,12.71,3,38.13,CUST-993172,Carl,Kane,Online Payment
2024-05-17,XnK-292966,Makeup Kit,Health & Beauty,67.54,3,202.62,CUST-089212,David,Bush,Debit Card
2024-05-17,jwu-458041,Puzzle,Toys & Games,22.33,5,111.65,CUST-136292,Zoe,Hines,Online Payment
2024-05-17,vog-260857,Blanket,Home & Garden,33.62,4,134.48,CUST-013717,Taylor,Richardson,Cash
2024-05-17,bCE-387905,History,Books,27.94,5,139.7,CUST-592158,Justin,Wang,Debit Card
2024-05-17,Cno-274798,Laptop,Electronics,1470.18,9,13231.62,CUST-871498,Richard,Valencia,Debit Card
2024-05-17,XDI-192826,Biography,Books,25.31,6,151.86,CUST-127290,Tonya,Sutton,Credit Card
2024-05-17,Kjr-874453,Dress,Clothing,53.2,5,266.0,CUST-832333,Margaret,Garcia,Cash
2024-05-17,nxp-329229,T-shirt,Clothing,31.28,6,187.68,CUST-678079,Allison,Payne,Debit Card
2024-05-17,oCJ-819119,Blanket,Home & Garden,74.9,9,674.1,CUST-159995,Tara,Brown,Cash
2024-05-17,cVf-820818,Chair,Home & Garden,119.78,3,359.34,CUST-384978,Sydney,Pennington,Cash
2024-05-17,Igr-603228,History,Books,26.54,5,132.7,CUST-713301,Patricia,Bennett,Debit Card
2024-05-17,YYc-919496,Science Fiction,Books,20.53,3,61.59,CUST-978586,Andrew,Herrera,Online Payment
2024-05-17,Cij-496877,Novel,Books,13.48,5,67.4,CUST-893064,Stephanie,Rodgers,Debit Card
2024-05-17,YEm-230443,Video Game,Toys & Games,56.39,3,169.17,CUST-153589,William,Wilson,Debit Card
2024-05-17,cyR-057250,Novel,Books,29.85,4,119.4,CUST-985765,Alexis,Hunt,Online Payment
2024-05-17,epq-303979,T-shirt,Clothing,39.64,2,79.28,CUST-115076,Randall,Gray,Debit Card
2024-05-17,Zdd-991101,Blanket,Home & Garden,90.04,5,450.2,CUST-782480,Sean,Young,Debit Card
2024-05-17,mnC-589299,Makeup Kit,Health & Beauty,80.7,8,645.6,CUST-492912,Alexander,Stewart,Cash
2024-05-17,sDy-950519,Jeans,Clothing,79.67,8,637.36,CUST-261860,Cassandra,Bernard,Credit Card
2024-05-17,IAb-334281,Camera,Electronics,541.61,5,2708.05,CUST-988891,Bob,Jenkins,Credit Card
2024-05-17,ubf-923405,Science Fiction,Books,16.28,3,48.84,CUST-165411,Angela,Johnson,Debit Card
2024-05-17,stJ-518855,Sneakers,Clothing,296.44,2,592.88,CUST-594192,Edward,Little,Debit Card
2024-05-17,mWT-700541,Headphones,Electronics,251.32,2,502.64,CUST-751384,Ashley,Pratt,Credit Card
2024-05-17,aam-997962,Cushion,Home & Garden,20.07,8,160.56,CUST-661590,Michelle,Cole,Credit Card
2024-05-17,Gki-000607,Novel,Books,27.0,2,54.0,CUST-326413,Emily,Smith,Credit Card
2024-05-17,xOW-859993,Skin Cream,Health & Beauty,67.92,7,475.44,CUST-320296,Misty,Harrington,Debit Card
2024-05-17,Rlq-506635,T-shirt,Clothing,37.6,7,263.2,CUST-247824,Thomas,Wilson,Debit Card
2024-05-17,UnS-839883,Board Game,Toys & Games,28.43,1,28.43,CUST-214611,Janet,Ward,Online Payment
2024-05-17,GYH-628484,Perfume,Health & Beauty,184.72,1,184.72,CUST-854205,Summer,Hopkins,Credit Card
2024-05-17,eji-794117,Board Game,Toys & Games,42.02,3,126.06,CUST-635413,Susan,Lozano,Online Payment
2024-05-17,hzT-168801,Laptop,Electronics,1436.62,7,10056.34,CUST-541521,Jason,Mitchell,Debit Card
2024-05-17,OAb-245556,Jeans,Clothing,48.22,4,192.88,CUST-918918,Megan,Taylor,Credit Card
2024-05-17,iOP-913686,Skin Cream,Health & Beauty,35.4,5,177.0,CUST-350608,Joshua,Cunningham,Online Payment
2024-05-17,FPj-738761,Sneakers,Clothing,166.93,2,333.86,CUST-021080,Brent,White,Debit Card
2024-05-17,ltC-624679,Sneakers,Clothing,59.72,8,477.76,CUST-336739,Leah,Morris,Cash
2024-05-17,eMC-108796,Puzzle,Toys & Games,42.83,2,85.66,CUST-611201,Jonathan,Thompson,Cash
2024-05-17,qhq-401343,Novel,Books,21.52,1,21.52,CUST-507849,Maria,White,Credit Card
2024-05-17,sJv-212219,T-shirt,Clothing,43.85,1,43.85,CUST-283268,Melinda,Parker,Credit Card
2024-05-17,DEd-976610,Science Fiction,Books,14.11,7,98.77,CUST-764630,Holly,Reeves,Credit Card
2024-05-17,PBq-860308,Makeup Kit,Health & Beauty,96.89,3,290.67,CUST-164820,Amy,Patterson,Credit Card
2024-05-17,pkC-014559,Board Game,Toys & Games,31.23,8,249.84,CUST-511571,David,Mitchell,Credit Card
2024-05-17,OgP-743633,Camera,Electronics,358.45,6,2150.7,CUST-919968,Michael,Serrano,Online Payment
2024-05-17,bfS-604468,Novel,Books,18.45,3,55.35,CUST-179778,Toni,Henson,Cash
2024-05-17,AvW-426697,Blanket,Home & Garden,17.18,2,34.36,CUST-526977,Jamie,Mathews,Debit Card
2024-05-17,blN-553475,Blanket,Home & Garden,53.16,8,425.28,CUST-082312,William,Acevedo,Online Payment
2024-05-17,UMH-561120,Perfume,Health & Beauty,148.5,9,1336.5,CUST-401397,Kara,Sawyer,Credit Card
2024-05-17,jpO-920883,Makeup Kit,Health & Beauty,96.41,6,578.46,CUST-646438,Michael,Montes,Debit Card
2024-05-17,frS-168376,Jeans,Clothing,71.42,5,357.1,CUST-538206,Andrew,Moreno,Debit Card
2024-05-17,vOP-277239,Perfume,Health & Beauty,112.43,2,224.86,CUST-594966,Robert,Johns,Online Payment
2024-05-17,XoV-746511,Skin Cream,Health & Beauty,14.12,1,14.12,CUST-110791,Jeffery,Black,Debit Card
2024-05-17,BTB-922092,Action Figure,Toys & Games,146.85,4,587.4,CUST-004629,Tammy,Larson,Debit Card
2024-05-17,uCF-308594,Cushion,Home & Garden,36.23,6,217.38,CUST-670321,Jerome,Coffey,Cash
2024-05-17,Tud-305271,Blanket,Home & Garden,69.41,4,277.64,CUST-186872,Joseph,Carter,Debit Card
2024-05-17,nbe-823412,Lamp,Home & Garden,146.35,1,146.35,CUST-800843,Jim,Martin,Debit Card
2024-05-17,pxi-049772,Video Game,Toys & Games,55.45,7,388.15,CUST-370002,Tracy,Johnston,Cash
2024-05-17,Vea-018556,Novel,Books,14.35,4,57.4,CUST-568103,Leslie,George,Debit Card
2024-05-17,AQh-149892,Smartphone,Electronics,839.96,3,2519.88,CUST-880749,Denise,Campbell,Debit Card
2024-05-17,PRJ-292857,Skin Cream,Health & Beauty,14.61,5,73.05,CUST-903696,Jennifer,Davis,Debit Card
2024-05-17,Fbs-263606,Action Figure,Toys & Games,109.94,2,219.88,CUST-523314,Walter,Meyer,Credit Card
2024-05-17,fpI-668552,Lamp,Home & Garden,47.62,3,142.86,CUST-440609,Melissa,Obrien,Credit Card
2024-05-17,wGc-373514,Sneakers,Clothing,212.61,7,1488.27,CUST-107711,Jennifer,Merritt,Online Payment
2024-05-17,SJg-681279,Perfume,Health & Beauty,136.14,5,680.7,CUST-863849,Robert,Reese,Credit Card
2024-05-17,EDY-531333,T-shirt,Clothing,45.23,2,90.46,CUST-262018,Jim,Drake,Online Payment
2024-05-17,FOr-019479,Biography,Books,35.47,4,141.88,CUST-261357,Charles,Russell,Online Payment
2024-05-17,MRw-082989,Biography,Books,39.39,6,236.34,CUST-792506,Brenda,Humphrey,Debit Card
2024-05-17,PUF-324768,Camera,Electronics,1055.64,8,8445.12,CUST-632723,Nicole,Daniel,Online Payment
2024-05-17,Vpg-116735,Laptop,Electronics,1097.75,1,1097.75,CUST-779630,Alexandra,Bryant,Credit Card
2024-05-17,HBu-076405,Science Fiction,Books,15.74,8,125.92,CUST-096405,Angelica,Armstrong,Online Payment
2024-05-17,qcb-252881,Skin Cream,Health & Beauty,13.38,8,107.04,CUST-016212,Tanner,Blair,Credit Card
2024-05-17,tiM-523760,Cushion,Home & Garden,6.92,7,48.44,CUST-743930,Denise,Perez,Debit Card
2024-05-17,LDW-601391,Science Fiction,Books,13.46,4,53.84,CUST-746616,Daniel,Martinez,Cash
2024-05-17,Wsk-224959,Skin Cream,Health & Beauty,32.6,5,163.0,CUST-981977,Emily,Zamora,Cash
2024-05-17,Lcw-931602,Makeup Kit,Health & Beauty,98.16,8,785.28,CUST-176413,Virginia,Evans,Credit Card
2024-05-17,uDD-240929,Makeup Kit,Health & Beauty,80.65,2,161.3,CUST-469383,Richard,Mann,Credit Card
2024-05-17,ONF-089863,Perfume,Health & Beauty,175.08,1,175.08,CUST-614831,Diana,Garcia,Online Payment
2024-05-17,lyM-980978,Laptop,Electronics,899.57,9,8096.13,CUST-289948,Pamela,Garza,Credit Card
2024-05-17,jZn-143987,Biography,Books,17.9,6,107.4,CUST-429260,Audrey,Grant,Online Payment
2024-05-17,rTT-028126,Cushion,Home & Garden,36.64,5,183.2,CUST-404333,Jessica,Barnes,Cash
2024-05-17,hcA-103926,Sneakers,Clothing,291.57,5,1457.85,CUST-554685,David,Hayden,Cash
2024-05-17,PkS-274224,Lamp,Home & Garden,44.36,1,44.36,CUST-810219,William,Haynes,Debit Card
2024-05-17,cGO-284319,Cushion,Home & Garden,24.04,5,120.2,CUST-475285,Ross,Lopez,Cash
2024-05-17,DQd-483759,Makeup Kit,Health & Beauty,94.19,4,376.76,CUST-916506,Holly,Blankenship,Credit Card
2024-05-17,ijS-357741,Science Fiction,Books,14.72,1,14.72,CUST-996210,John,Harrison,Debit Card
2024-05-17,loi-790579,Smartphone,Electronics,475.56,8,3804.48,CUST-840623,Deborah,Stewart,Credit Card
2024-05-17,ZBe-378059,Camera,Electronics,271.55,3,814.65,CUST-397171,Mike,Richard,Debit Card
2024-05-17,uPf-051616,Chair,Home & Garden,73.19,8,585.52,CUST-499617,Denise,Watson,Cash
2024-05-17,fKo-922617,Laptop,Electronics,1630.4,7,11412.8,CUST-747844,Kenneth,White,Online Payment
2024-05-17,qPc-794715,History,Books,35.07,3,105.21,CUST-183693,Garrett,Wells,Debit Card
2024-05-17,kVv-630685,Novel,Books,23.74,1,23.74,CUST-956980,Matthew,Ray,Credit Card
2024-05-17,lzz-822587,Cushion,Home & Garden,29.12,1,29.12,CUST-659062,David,Rojas,Debit Card
2024-05-17,hPe-596671,Perfume,Health & Beauty,115.01,8,920.08,CUST-043498,Juan,Romero,Credit Card
2024-05-17,SCO-018655,Action Figure,Toys & Games,20.37,8,162.96,CUST-902585,Hannah,Greene,Cash
2024-05-17,Wqr-480376,Video Game,Toys & Games,58.78,6,352.68,CUST-922028,Cynthia,Munoz,Cash
2024-05-17,Wmt-827619,Lamp,Home & Garden,135.58,6,813.48,CUST-074543,Janice,Hawkins,Debit Card
2024-05-17,RoN-672027,Blanket,Home & Garden,44.23,1,44.23,CUST-306677,Colleen,Johnson,Cash
2024-05-17,DqV-964645,Laptop,Electronics,1236.24,3,3708.72,CUST-784583,Joseph,Norris,Credit Card
2024-05-17,kVj-697888,History,Books,40.45,6,242.7,CUST-068683,Jesse,Martin,Online Payment
2024-05-17,WSX-844632,Action Figure,Toys & Games,53.33,9,479.97,CUST-028292,Carol,Francis,Online Payment
2024-05-17,yiZ-142905,Cushion,Home & Garden,19.16,6,114.96,CUST-236573,Jeffrey,Hess,Debit Card
2024-05-17,vAP-759868,Sneakers,Clothing,68.03,2,136.06,CUST-888167,Wyatt,Ray,Credit Card
2024-05-17,ltv-197060,Smartphone,Electronics,397.16,6,2382.96,CUST-337483,Jeremy,Craig,Credit Card
2024-05-17,yWq-585156,Blanket,Home & Garden,51.48,4,205.92,CUST-907889,Mariah,English,Online Payment
2024-05-17,cYI-836077,T-shirt,Clothing,13.22,1,13.22,CUST-617136,Jack,Anderson,Debit Card
2024-05-17,DJQ-831300,Puzzle,Toys & Games,11.89,2,23.78,CUST-309244,John,Stein,Debit Card
2024-05-17,hkH-102412,Chair,Home & Garden,153.0,3,459.0,CUST-026643,Jeffrey,Brown,Debit Card
2024-05-17,Jko-396161,Perfume,Health & Beauty,177.23,5,886.15,CUST-421923,Lauren,Woodard,Cash
2024-05-17,SlB-700051,Novel,Books,29.39,6,176.34,CUST-625986,Felicia,Wilkins,Online Payment
2024-05-17,qat-838958,Dress,Clothing,181.08,9,1629.72,CUST-504317,Amber,Collier,Cash
2024-05-17,fQc-171605,Skin Cream,Health & Beauty,38.4,6,230.4,CUST-122084,Jennifer,Crawford,Debit Card
2024-05-17,eGG-339235,Smartphone,Electronics,636.95,1,636.95,CUST-054432,Amanda,Cross,Debit Card
2024-05-17,vyx-334717,Board Game,Toys & Games,30.52,8,244.16,CUST-188686,Daniel,Harper,Debit Card
2024-05-17,oRY-560650,Novel,Books,17.32,5,86.6,CUST-884761,Mark,Ryan,Debit Card
2024-05-17,JtO-187580,T-shirt,Clothing,34.6,7,242.2,CUST-727725,Jesse,Rodriguez,Credit Card
2024-05-17,jHm-441603,Video Game,Toys & Games,50.73,1,50.73,CUST-892806,Jeffrey,Peters,Online Payment
2024-05-17,MAd-967806,Novel,Books,13.89,4,55.56,CUST-600629,Catherine,Rodgers,Cash
2024-05-17,XCQ-993172,History,Books,26.5,9,238.5,CUST-868921,Robert,Jordan,Online Payment
2024-05-17,dbQ-635314,Jeans,Clothing,86.7,3,260.1,CUST-931531,Elizabeth,Singh,Credit Card
2024-05-17,aCG-364923,Science Fiction,Books,14.53,2,29.06,CUST-473988,Lindsay,Orr,Cash
2024-05-17,hFR-062747,Board Game,Toys & Games,23.67,6,142.02,CUST-488315,Zoe,Johnson,Debit Card
2024-05-17,yaK-277581,Perfume,Health & Beauty,86.69,4,346.76,CUST-919774,Sherry,Lopez,Online Payment
2024-05-17,VmC-186042,Shampoo,Health & Beauty,48.52,9,436.68,CUST-296505,Betty,Jenkins,Online Payment
2024-05-17,JOd-458587,Blanket,Home & Garden,84.53,5,422.65,CUST-752357,Michael,Riddle,Cash
2024-05-17,kmt-551364,T-shirt,Clothing,35.89,6,215.34,CUST-494223,Sandra,Weber,Online Payment
2024-05-17,Czo-681686,Biography,Books,36.39,8,291.12,CUST-593803,Brian,Roberts,Credit Card
2024-05-17,zVF-571678,Cushion,Home & Garden,14.48,3,43.44,CUST-820768,John,Roberts,Debit Card
2024-05-17,hdA-111755,Makeup Kit,Health & Beauty,87.56,4,350.24,CUST-143362,Tonya,Bennett,Credit Card
2024-05-17,Ftt-775186,Science Fiction,Books,25.19,2,50.38,CUST-701939,Faith,Green,Cash
2024-05-17,VYk-049227,Makeup Kit,Health & Beauty,61.52,2,123.04,CUST-796006,Andrew,Green,Credit Card
2024-05-17,tkR-328828,Perfume,Health & Beauty,154.92,9,1394.28,CUST-364118,Jean,Roberts,Debit Card
2024-05-17,OeJ-684484,Action Figure,Toys & Games,23.0,7,161.0,CUST-802751,Wanda,Munoz,Cash
2024-05-17,Alk-451769,T-shirt,Clothing,15.04,1,15.04,CUST-586393,Holly,Anderson,Online Payment
2024-05-17,JoF-228456,Camera,Electronics,988.81,1,988.81,CUST-475128,Zoe,Weaver,Debit Card
2024-05-17,bWr-773821,Camera,Electronics,1093.11,2,2186.22,CUST-116772,Alexandra,Ritter,Online Payment
2024-05-17,Jxa-952668,Blanket,Home & Garden,21.63,9,194.67,CUST-193031,Stephen,Edwards,Credit Card
2024-05-17,IAF-172091,Camera,Electronics,312.55,6,1875.3,CUST-974470,Rebecca,Andersen,Online Payment
2024-05-17,fcn-706422,Camera,Electronics,1249.82,2,2499.64,CUST-175534,Kevin,Scott,Online Payment
2024-05-17,POZ-193536,Blanket,Home & Garden,49.98,6,299.88,CUST-318344,Sarah,Stewart,Online Payment
2024-05-17,yhD-177389,Action Figure,Toys & Games,56.48,1,56.48,CUST-667011,Jessica,Garza,Cash
2024-05-17,ipc-638343,Camera,Electronics,853.95,3,2561.85,CUST-660138,David,Larson,Credit Card
2024-05-17,Fta-690781,T-shirt,Clothing,43.23,5,216.15,CUST-636994,Alexis,Howard,Credit Card
2024-05-17,YzP-139292,T-shirt,Clothing,10.89,9,98.01,CUST-554753,Jay,Hess,Online Payment
2024-05-17,BVg-069462,History,Books,32.93,4,131.72,CUST-886968,Carrie,Guerra,Credit Card
2024-05-17,dVq-689598,Board Game,Toys & Games,53.58,6,321.48,CUST-871340,Alex,Sims,Debit Card
2024-05-17,xpQ-067938,Chair,Home & Garden,136.73,5,683.65,CUST-050597,Teresa,Gomez,Online Payment
2024-05-17,dDK-168761,Puzzle,Toys & Games,30.08,3,90.24,CUST-997987,Jamie,Johnson,Debit Card
2024-05-17,nxu-474177,Board Game,Toys & Games,38.77,1,38.77,CUST-724449,David,Turner,Online Payment
2024-05-17,uJn-804912,Video Game,Toys & Games,52.55,5,262.75,CUST-408246,Amber,Coleman,Online Payment
2024-05-17,lhW-682674,Science Fiction,Books,28.19,1,28.19,CUST-992418,Travis,Adams,Cash
2024-05-17,xuI-857299,Science Fiction,Books,11.37,3,34.11,CUST-251445,Tracy,Murphy,Credit Card
2024-05-17,tno-205257,Camera,Electronics,350.33,4,1401.32,CUST-006442,Jessica,Cook,Cash
2024-05-17,JfD-399169,Biography,Books,26.09,3,78.27,CUST-865197,Carrie,Davis,Cash
2024-05-17,FfM-066299,T-shirt,Clothing,31.65,7,221.55,CUST-256257,Dennis,Reyes,Online Payment
2024-05-17,RYN-764501,Video Game,Toys & Games,51.89,6,311.34,CUST-181461,Stephen,Hill,Credit Card
2024-05-17,ahT-864741,Puzzle,Toys & Games,49.36,4,197.44,CUST-661384,Angela,Abbott,Credit Card
2024-05-17,lVt-284650,Makeup Kit,Health & Beauty,56.76,1,56.76,CUST-223505,Michael,Peters,Credit Card
2024-05-17,RRu-957775,Puzzle,Toys & Games,28.63,7,200.41,CUST-966432,Jason,Watkins,Debit Card
2024-05-17,Xzy-879599,Chair,Home & Garden,145.16,8,1161.28,CUST-253572,James,Jordan,Cash
