Date,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Total_Sales,Customer_ID,First_Name,Last_Name,Payment_Type
2024-05-14,rMz-602575,Puzzle,Toys & Games,26.11,9,234.99,CUST-680903,Joseph,Gutierrez,Online Payment
2024-05-14,Yyh-458997,Smartphone,Electronics,283.07,1,283.07,CUST-901619,Chris,Walls,Cash
2024-05-14,zjl-402766,Skin Cream,Health & Beauty,69.02,7,483.14,CUST-624725,Jose,Alexander,Online Payment
2024-05-14,Vik-198957,Chair,Home & Garden,126.71,4,506.84,CUST-196779,Joshua,Rodriguez,Cash
2024-05-14,YAj-624404,Makeup Kit,Health & Beauty,21.05,8,168.4,CUST-504303,Jason,Phillips,Cash
2024-05-14,Wst-036253,Video Game,Toys & Games,54.64,3,163.92,CUST-758684,Vincent,Hardy,Cash
2024-05-14,KNM-887011,Board Game,Toys & Games,28.64,6,171.84,CUST-852805,Kathy,Weaver,Cash
2024-05-14,qFi-552022,Camera,Electronics,745.0,6,4470.0,CUST-216400,Karen,Smith,Credit Card
2024-05-14,EtQ-463491,Perfume,Health & Beauty,166.43,9,1497.87,CUST-637774,Michelle,Lewis,Debit Card
2024-05-14,wfJ-845883,Action Figure,Toys & Games,16.97,1,16.97,CUST-177850,Christopher,Allen,Debit Card
2024-05-14,BjK-759121,Chair,Home & Garden,114.99,5,574.95,CUST-393362,Holly,Phillips,Online Payment
2024-05-14,met-349826,Smartphone,Electronics,551.75,6,3310.5,CUST-330422,Shane,Wolf,Credit Card
2024-05-14,ckV-471895,Chair,Home & Garden,134.77,9,1212.93,CUST-472452,Nicholas,Vasquez,Debit Card
2024-05-14,ADn-390182,Headphones,Electronics,249.88,1,249.88,CUST-234210,Russell,Brooks,Cash
2024-05-14,EoM-113169,Cushion,Home & Garden,26.76,4,107.04,CUST-888691,Lisa,Perkins,Credit Card
2024-05-14,FwS-308423,Novel,Books,14.21,7,99.47,CUST-870127,Anita,Moore,Cash
2024-05-14,dmu-474858,Lamp,Home & Garden,126.28,1,126.28,CUST-826046,Daniel,Rasmussen,Debit Card
2024-05-14,Wix-180075,Dress,Clothing,125.8,4,503.2,CUST-441781,Ashley,Marsh,Online Payment
2024-05-14,hed-123373,Cushion,Home & Garden,29.4,4,117.6,CUST-988647,David,Fry,Cash
2024-05-14,Itm-614601,Skin Cream,Health & Beauty,21.17,3,63.51,CUST-840003,Nicholas,Bennett,Credit Card
2024-05-14,uhi-786624,Skin Cream,Health & Beauty,58.23,5,291.15,CUST-537821,Allison,Russell,Debit Card
2024-05-14,sIU-192715,Science Fiction,Books,19.32,8,154.56,CUST-910963,Kelly,Cameron,Online Payment
2024-05-14,bgk-137036,Shampoo,Health & Beauty,46.6,3,139.8,CUST-864156,Charles,Johnson,Credit Card
2024-05-14,tNz-041136,Lamp,Home & Garden,23.96,6,143.76,CUST-224469,Aaron,Rodgers,Online Payment
2024-05-14,hoy-287714,Science Fiction,Books,23.75,6,142.5,CUST-865865,Craig,Hoffman,Debit Card
2024-05-14,MHm-524695,Biography,Books,29.25,9,263.25,CUST-165038,Amy,Ramirez,Cash
2024-05-14,GDr-417446,Smartphone,Electronics,579.65,9,5216.85,CUST-056539,Elizabeth,Bentley,Online Payment
2024-05-14,DYP-060631,Headphones,Electronics,128.82,6,772.92,CUST-108118,Patrick,Maynard,Credit Card
2024-05-14,Iqv-491696,Action Figure,Toys & Games,81.3,3,243.9,CUST-324863,Michael,Pace,Credit Card
2024-05-14,nxH-683862,Laptop,Electronics,831.92,7,5823.44,CUST-552426,James,Johnson,Debit Card
2024-05-14,pbJ-649421,Headphones,Electronics,295.35,3,886.05,CUST-305153,Michael,Howard,Online Payment
2024-05-14,YBl-843988,Blanket,Home & Garden,22.75,6,136.5,CUST-299662,Justin,Jones,Debit Card
2024-05-14,HbV-533800,Laptop,Electronics,1214.48,8,9715.84,CUST-852629,Kevin,Waters,Online Payment
2024-05-14,axh-415823,Jeans,Clothing,39.99,7,279.93,CUST-669369,Darlene,Meyer,Cash
2024-05-14,NKg-989436,Makeup Kit,Health & Beauty,25.42,4,101.68,CUST-387292,Kimberly,Fischer,Cash
2024-05-14,zGI-631834,Headphones,Electronics,106.22,8,849.76,CUST-567274,Michelle,Farrell,Credit Card
2024-05-14,UOj-942749,Makeup Kit,Health & Beauty,80.08,9,720.72,CUST-777607,Leonard,Ramirez,Debit Card
2024-05-14,DqS-604637,Laptop,Electronics,924.98,3,2774.94,CUST-407812,Michael,Fisher,Debit Card
2024-05-14,iJX-102941,Blanket,Home & Garden,39.83,7,278.81,CUST-903261,Douglas,Castillo,Cash
2024-05-14,ZCQ-511054,Sneakers,Clothing,279.72,5,1398.6,CUST-110649,Chelsea,Huffman,Cash
2024-05-14,cSo-228884,Blanket,Home & Garden,25.22,8,201.76,CUST-067702,Leslie,Tran,Online Payment
2024-05-14,aSo-753450,Lamp,Home & Garden,134.02,2,268.04,CUST-011104,Kelsey,English,Cash
2024-05-14,GLr-723223,Shampoo,Health & Beauty,20.86,1,20.86,CUST-142927,Brandon,Norris,Credit Card
2024-05-14,PFf-121134,Science Fiction,Books,28.19,8,225.52,CUST-146718,Anthony,Thompson,Credit Card
2024-05-14,ldZ-779363,Headphones,Electronics,239.52,7,1676.64,CUST-180711,David,Taylor,Cash
2024-05-14,wvn-187088,Novel,Books,20.58,8,164.64,CUST-393581,Susan,Johnson,Cash
2024-05-14,npq-477975,Camera,Electronics,1398.93,6,8393.58,CUST-778129,Bailey,Robles,Cash
2024-05-14,Jzm-994270,T-shirt,Clothing,18.19,6,109.14,CUST-675511,Cheryl,Hood,Online Payment
2024-05-14,kiw-093561,Science Fiction,Books,11.41,9,102.69,CUST-719842,Amy,Sims,Online Payment
2024-05-14,bqH-433904,Puzzle,Toys & Games,28.76,7,201.32,CUST-162364,John,Johns,Credit Card
2024-05-14,jBL-789012,Video Game,Toys & Games,52.75,6,316.5,CUST-464902,Peter,Ward,Online Payment
2024-05-14,Lpu-707426,T-shirt,Clothing,22.73,8,181.84,CUST-852729,Victoria,Manning,Credit Card
2024-05-14,plO-710034,Board Game,Toys & Games,56.45,8,451.6,CUST-661634,Jennifer,Davis,Debit Card
2024-05-14,FYl-537837,Video Game,Toys & Games,50.28,9,452.52,CUST-374966,David,Allen,Cash
2024-05-14,dcF-566986,Sneakers,Clothing,160.42,6,962.52,CUST-838444,Olivia,Wood,Online Payment
2024-05-14,CwI-269542,Shampoo,Health & Beauty,12.93,1,12.93,CUST-006616,Kimberly,Berger,Online Payment
2024-05-14,acS-209000,Lamp,Home & Garden,104.77,6,628.62,CUST-207586,Heather,Anderson,Credit Card
2024-05-14,JHr-388132,Shampoo,Health & Beauty,25.53,6,153.18,CUST-805896,Virginia,Reed,Online Payment
2024-05-14,CBc-662938,Sneakers,Clothing,131.55,9,1183.95,CUST-492750,Joseph,Austin,Debit Card
2024-05-14,azi-005347,Camera,Electronics,220.58,9,1985.22,CUST-173050,Steven,Wilson,Cash
2024-05-14,ROP-145526,Blanket,Home & Garden,31.03,3,93.09,CUST-993396,Cody,Wilson,Cash
2024-05-14,isq-348882,Jeans,Clothing,71.28,5,356.4,CUST-677531,Brittany,Johnson,Online Payment
2024-05-14,SlJ-658367,Jeans,Clothing,30.79,6,184.74,CUST-005531,Steven,Fuentes,Cash
2024-05-14,JPn-349233,Headphones,Electronics,66.58,6,399.48,CUST-994909,Chad,Moss,Cash
2024-05-14,ici-424385,Headphones,Electronics,202.57,3,607.71,CUST-632370,Nicholas,Saunders,Debit Card
2024-05-14,hOr-677849,Camera,Electronics,743.96,4,2975.84,CUST-931802,Maria,Cunningham,Debit Card
2024-05-14,wlH-309573,Cushion,Home & Garden,9.65,8,77.2,CUST-838946,Nathaniel,Russell,Credit Card
2024-05-14,NBJ-522886,Board Game,Toys & Games,33.25,6,199.5,CUST-916032,John,Weiss,Online Payment
2024-05-14,qPn-356647,Puzzle,Toys & Games,13.51,3,40.53,CUST-323812,Denise,Smith,Credit Card
2024-05-14,zoC-802368,Headphones,Electronics,99.21,7,694.47,CUST-371797,Linda,Underwood,Cash
2024-05-14,gfg-894161,Perfume,Health & Beauty,37.03,7,259.21,CUST-774941,Juan,West,Debit Card
2024-05-14,Qba-630530,Biography,Books,35.14,4,140.56,CUST-083459,David,Ruiz,Online Payment
2024-05-14,htF-833237,Dress,Clothing,106.06,9,954.54,CUST-697225,Ashley,Moore,Debit Card
2024-05-14,TUF-251680,Cushion,Home & Garden,30.92,5,154.6,CUST-363094,Nicole,Flores,Debit Card
2024-05-14,kPh-637865,Smartphone,Electronics,492.63,2,985.26,CUST-715989,Debra,Powell,Debit Card
2024-05-14,AeU-185238,History,Books,38.1,7,266.7,CUST-502258,Bradley,Santos,Debit Card
2024-05-14,uks-116817,Cushion,Home & Garden,30.8,6,184.8,CUST-301249,David,Ball,Online Payment
2024-05-14,ZRO-162087,Blanket,Home & Garden,52.71,1,52.71,CUST-200948,Derrick,Ross,Online Payment
2024-05-14,rfs-960223,Perfume,Health & Beauty,41.68,2,83.36,CUST-935450,Natalie,Lawson,Credit Card
2024-05-14,bzc-084620,Blanket,Home & Garden,47.51,6,285.06,CUST-908885,Sharon,Russell,Cash
2024-05-14,IJk-091895,Camera,Electronics,343.96,4,1375.84,CUST-235946,Brandon,Lewis,Online Payment
2024-05-14,fVr-194470,Camera,Electronics,742.62,5,3713.1,CUST-504694,Jennifer,Burch,Cash
2024-05-14,XLm-864761,Biography,Books,28.33,8,226.64,CUST-541684,Brittney,Craig,Cash
2024-05-14,pxS-434927,T-shirt,Clothing,28.19,6,169.14,CUST-920030,Evan,Davis,Credit Card
2024-05-14,zPx-471125,Camera,Electronics,694.67,8,5557.36,CUST-060577,Sean,Carr,Online Payment
2024-05-14,lRa-782099,Shampoo,Health & Beauty,42.4,7,296.8,CUST-731968,Ian,Escobar,Debit Card
2024-05-14,zsy-133740,Smartphone,Electronics,718.11,4,2872.44,CUST-725099,Joy,Morales,Online Payment
2024-05-14,gil-477630,Laptop,Electronics,1197.52,8,9580.16,CUST-552919,Amanda,Rodriguez,Online Payment
2024-05-14,EXl-718353,Camera,Electronics,1253.38,5,6266.9,CUST-508313,James,Burke,Debit Card
2024-05-14,xbu-933321,Makeup Kit,Health & Beauty,60.72,9,546.48,CUST-906931,Charles,Reeves,Credit Card
2024-05-14,Lrv-951761,Makeup Kit,Health & Beauty,79.77,9,717.93,CUST-260134,Steven,Warner,Cash
2024-05-14,qkE-309716,Dress,Clothing,37.98,2,75.96,CUST-863057,Pamela,Gonzales,Cash
2024-05-14,swX-666018,Makeup Kit,Health & Beauty,65.27,3,195.81,CUST-238676,Kara,Jacobson,Online Payment
2024-05-14,OtC-272304,Cushion,Home & Garden,37.24,9,335.16,CUST-867774,Courtney,Mccann,Cash
2024-05-14,HQN-179455,Biography,Books,33.02,1,33.02,CUST-291093,Jennifer,Williams,Credit Card
2024-05-14,ciu-813193,Biography,Books,28.7,3,86.1,CUST-134870,Kevin,Dean,Debit Card
2024-05-14,KqT-137300,Board Game,Toys & Games,52.46,5,262.3,CUST-038713,Amy,Bryant,Online Payment
2024-05-14,SVW-291133,Sneakers,Clothing,209.88,2,419.76,CUST-121334,Patricia,Peterson,Debit Card
2024-05-14,TKg-672932,Novel,Books,22.56,8,180.48,CUST-187907,Catherine,Marsh,Online Payment
2024-05-14,RUv-184784,Novel,Books,18.78,3,56.34,CUST-124575,Jonathan,Martin,Online Payment
2024-05-14,nQp-803230,Skin Cream,Health & Beauty,23.85,7,166.95,CUST-416700,Karen,Reeves,Online Payment
2024-05-14,FvO-499363,Action Figure,Toys & Games,18.28,5,91.4,CUST-314863,Erika,Harrington,Cash
2024-05-14,tHG-162247,Sneakers,Clothing,157.28,3,471.84,CUST-213088,Brett,Walker,Debit Card
2024-05-14,qaW-261076,Biography,Books,34.15,7,239.05,CUST-562518,Holly,Bennett,Cash
2024-05-14,oCW-591991,Chair,Home & Garden,159.82,9,1438.38,CUST-262857,Sara,Steele,Credit Card
2024-05-14,wNc-609257,Smartphone,Electronics,669.74,6,4018.44,CUST-772551,Yesenia,Cummings,Cash
2024-05-14,jYp-164478,Smartphone,Electronics,558.83,7,3911.81,CUST-709497,Zoe,Phillips,Online Payment
2024-05-14,NPv-209017,Science Fiction,Books,19.92,5,99.6,CUST-655463,John,Clark,Online Payment
2024-05-14,PeG-798636,Puzzle,Toys & Games,45.83,1,45.83,CUST-096243,Tammy,Jones,Online Payment
2024-05-14,RLJ-798587,Laptop,Electronics,1060.76,7,7425.32,CUST-103162,Michael,Livingston,Debit Card
2024-05-14,JOY-682977,Makeup Kit,Health & Beauty,96.5,7,675.5,CUST-698277,Victor,Green,Debit Card
2024-05-14,Qrc-937946,Smartphone,Electronics,833.47,5,4167.35,CUST-769655,Taylor,Cooper,Online Payment
2024-05-14,Jzk-649373,Science Fiction,Books,17.54,5,87.7,CUST-007181,Jonathan,Wells,Cash
2024-05-14,Ryv-360723,History,Books,23.71,3,71.13,CUST-070916,Joshua,Williams,Online Payment
2024-05-14,GiB-428348,Action Figure,Toys & Games,12.2,5,61.0,CUST-911887,Alexa,Jones,Online Payment
2024-05-14,ALI-580077,Lamp,Home & Garden,68.95,4,275.8,CUST-230543,James,Lam,Credit Card
2024-05-14,hsS-686810,Camera,Electronics,665.11,2,1330.22,CUST-500220,Jerry,Williams,Debit Card
2024-05-14,hNq-776297,Makeup Kit,Health & Beauty,59.42,9,534.78,CUST-330884,Matthew,Lara,Credit Card
2024-05-14,dNT-776499,Video Game,Toys & Games,51.7,3,155.1,CUST-298807,Juan,Rodriguez,Credit Card
2024-05-14,tar-328724,Chair,Home & Garden,161.01,6,966.06,CUST-947615,Cheyenne,Merritt,Online Payment
2024-05-14,GRf-074375,Shampoo,Health & Beauty,38.71,6,232.26,CUST-704324,Jamie,Lewis,Online Payment
2024-05-14,JfN-701148,Makeup Kit,Health & Beauty,86.37,3,259.11,CUST-757038,Christine,Owens,Debit Card
2024-05-14,waj-611799,Video Game,Toys & Games,59.3,9,533.7,CUST-489579,Dakota,Wright,Debit Card
2024-05-14,YWK-600869,Laptop,Electronics,1384.88,4,5539.52,CUST-164165,Sharon,Morgan,Online Payment
2024-05-14,azS-983377,Skin Cream,Health & Beauty,27.81,9,250.29,CUST-463466,Jeffrey,Hall,Credit Card
2024-05-14,DrU-043039,T-shirt,Clothing,41.56,7,290.92,CUST-808345,Collin,Winters,Online Payment
2024-05-14,uiZ-390657,Smartphone,Electronics,712.85,8,5702.8,CUST-224433,Francisco,Schultz,Credit Card
2024-05-14,MKM-203854,Sneakers,Clothing,131.95,7,923.65,CUST-269478,Charles,Hood,Debit Card
2024-05-14,ZHs-421347,Perfume,Health & Beauty,117.96,7,825.72,CUST-885855,Nicholas,Webster,Cash
2024-05-14,kXk-141352,Lamp,Home & Garden,48.66,6,291.96,CUST-805477,Kimberly,Lewis,Online Payment
2024-05-14,LzM-026136,Chair,Home & Garden,77.79,4,311.16,CUST-723193,Nathan,Schwartz,Online Payment
2024-05-14,Oio-757678,Video Game,Toys & Games,55.16,7,386.12,CUST-809928,Maria,Pittman,Credit Card
2024-05-14,xat-342557,Smartphone,Electronics,215.22,7,1506.54,CUST-068376,Tiffany,Mccoy,Debit Card
2024-05-14,EKT-804143,Perfume,Health & Beauty,153.91,4,615.64,CUST-603248,Barbara,Ramirez,Cash
2024-05-14,nJA-384053,T-shirt,Clothing,32.78,7,229.46,CUST-540389,Robert,Valentine,Online Payment
2024-05-14,KnG-988590,T-shirt,Clothing,43.64,9,392.76,CUST-787510,Aaron,Gonzalez,Cash
2024-05-14,rgF-032219,Action Figure,Toys & Games,125.25,9,1127.25,CUST-887058,Richard,Guerra,Online Payment
2024-05-14,NNb-947224,Perfume,Health & Beauty,179.33,7,1255.31,CUST-104564,Mackenzie,Johnson,Online Payment
2024-05-14,aRI-175112,Jeans,Clothing,41.03,6,246.18,CUST-346216,Tara,English,Online Payment
2024-05-14,kqK-927463,Action Figure,Toys & Games,56.06,7,392.42,CUST-600347,Paul,Holland,Debit Card
2024-05-14,DvF-110320,Novel,Books,13.17,6,79.02,CUST-393348,Kelli,Beard,Credit Card
2024-05-14,KtQ-878092,Headphones,Electronics,221.27,3,663.81,CUST-854543,Mark,Carney,Online Payment
2024-05-14,mUr-744805,Blanket,Home & Garden,63.87,7,447.09,CUST-170260,Stacy,Green,Cash
2024-05-14,jfq-947235,Camera,Electronics,968.53,9,8716.77,CUST-110585,Keith,Thomas,Credit Card
2024-05-14,YjB-503614,Action Figure,Toys & Games,39.75,3,119.25,CUST-340083,Jennifer,Salas,Credit Card
2024-05-14,SBC-224590,Smartphone,Electronics,550.61,9,4955.49,CUST-907857,Erik,Lee,Debit Card
2024-05-14,pZJ-128138,Board Game,Toys & Games,23.24,8,185.92,CUST-744258,Kevin,Martinez,Debit Card
2024-05-14,SiR-826455,Chair,Home & Garden,198.21,9,1783.89,CUST-584771,James,Taylor,Online Payment
2024-05-14,vUD-020587,Camera,Electronics,630.91,1,630.91,CUST-201800,Felicia,Martin,Credit Card
2024-05-14,YrU-878200,Jeans,Clothing,21.33,3,63.99,CUST-344790,Kyle,Christensen,Cash
2024-05-14,Mpl-293813,Headphones,Electronics,101.5,9,913.5,CUST-988624,Andrew,West,Online Payment
2024-05-14,pBM-949709,Smartphone,Electronics,622.55,2,1245.1,CUST-638667,Timothy,Esparza,Cash
2024-05-14,bkb-247379,Novel,Books,27.97,6,167.82,CUST-171316,Susan,Mason,Credit Card
2024-05-14,VTh-757021,Cushion,Home & Garden,39.08,8,312.64,CUST-936657,Travis,Ruiz,Credit Card
2024-05-14,ELd-172378,Smartphone,Electronics,512.0,3,1536.0,CUST-730035,Andrew,Dunn,Online Payment
2024-05-14,lto-407415,Chair,Home & Garden,34.86,8,278.88,CUST-206209,Vincent,Smith,Cash
2024-05-14,qMl-456532,T-shirt,Clothing,32.56,6,195.36,CUST-972856,Angela,Thornton,Credit Card
2024-05-14,trT-003126,Chair,Home & Garden,100.59,2,201.18,CUST-964160,Cheryl,Perkins,Debit Card
2024-05-14,aYe-937874,Science Fiction,Books,28.52,9,256.68,CUST-743788,Margaret,Christensen,Cash
2024-05-14,bLh-867486,Novel,Books,24.51,9,220.59,CUST-107086,Rodney,Roman,Online Payment
2024-05-14,ddo-071004,Puzzle,Toys & Games,24.01,9,216.09,CUST-420238,James,Miller,Online Payment
2024-05-14,fLw-671201,Action Figure,Toys & Games,14.68,7,102.76,CUST-157581,Ronald,Cowan,Credit Card
2024-05-14,bEO-926364,Board Game,Toys & Games,49.53,1,49.53,CUST-334114,Whitney,Wilson,Debit Card
2024-05-14,pZS-520690,Lamp,Home & Garden,97.65,6,585.9,CUST-286765,Russell,Hawkins,Cash
2024-05-14,SlA-507047,Cushion,Home & Garden,5.43,6,32.58,CUST-973223,Robin,Anderson,Debit Card
2024-05-14,FvD-086393,Board Game,Toys & Games,57.43,1,57.43,CUST-690976,Donna,Bailey,Credit Card
2024-05-14,lgH-190545,Novel,Books,13.35,1,13.35,CUST-208277,Steven,Roberts,Debit Card
2024-05-14,Czx-935854,Biography,Books,29.23,9,263.07,CUST-907305,Alexandra,Wiggins,Cash
2024-05-14,yIs-591619,Perfume,Health & Beauty,45.85,4,183.4,CUST-670046,Jackie,Walker,Debit Card
2024-05-14,qrS-046588,Chair,Home & Garden,126.88,3,380.64,CUST-488783,Danielle,Fields,Debit Card
2024-05-14,vBG-095277,Perfume,Health & Beauty,192.22,5,961.1,CUST-363669,Isabel,Adams,Debit Card
2024-05-14,qUC-937949,T-shirt,Clothing,35.36,1,35.36,CUST-266466,Paul,Ho,Online Payment
2024-05-14,dbi-165921,T-shirt,Clothing,34.17,6,205.02,CUST-840066,Henry,Turner,Cash
2024-05-14,Jhj-396002,Makeup Kit,Health & Beauty,65.84,8,526.72,CUST-916286,Barry,Cook,Debit Card
2024-05-14,kSs-462114,Perfume,Health & Beauty,165.88,8,1327.04,CUST-617916,Tracey,Jones,Cash
2024-05-14,JGq-521776,T-shirt,Clothing,44.63,7,312.41,CUST-363556,Virginia,Sellers,Online Payment
2024-05-14,pRo-769205,Novel,Books,11.79,2,23.58,CUST-453399,Shelley,Thornton,Online Payment
2024-05-14,vTn-041232,Lamp,Home & Garden,112.43,3,337.29,CUST-238782,Patrick,Sanchez,Debit Card
2024-05-14,eOe-814449,Blanket,Home & Garden,39.89,1,39.89,CUST-456864,Timothy,Reed,Online Payment
2024-05-14,qPr-294311,T-shirt,Clothing,36.64,7,256.48,CUST-052839,Michele,Guerrero,Debit Card
2024-05-14,yHd-104798,Puzzle,Toys & Games,41.14,6,246.84,CUST-721315,Tracy,Gomez,Cash
2024-05-14,KAV-836004,Novel,Books,22.1,2,44.2,CUST-287429,Amanda,English,Cash
2024-05-14,Zyn-649938,Video Game,Toys & Games,54.53,1,54.53,CUST-984360,Scott,Clark,Cash
2024-05-14,CKJ-259049,Makeup Kit,Health & Beauty,22.01,5,110.05,CUST-640611,Michael,Carr,Online Payment
2024-05-14,uKx-624631,History,Books,47.83,4,191.32,CUST-272821,Paul,Anderson,Online Payment
2024-05-14,Ywj-524561,Smartphone,Electronics,935.64,7,6549.48,CUST-806389,Kelly,Goodwin,Debit Card
2024-05-14,nbc-835582,Skin Cream,Health & Beauty,60.13,7,420.91,CUST-589380,Sarah,Moore,Cash
2024-05-14,nYW-013087,Sneakers,Clothing,173.48,4,693.92,CUST-915541,Denise,Mosley,Cash
2024-05-14,teq-050075,Laptop,Electronics,1514.01,1,1514.01,CUST-784399,Maureen,Gross,Credit Card
2024-05-14,xWL-704679,Makeup Kit,Health & Beauty,81.36,7,569.52,CUST-991674,Kerry,Lee,Credit Card
2024-05-14,tWR-288874,Skin Cream,Health & Beauty,30.36,3,91.08,CUST-336957,Adam,Melton,Online Payment
2024-05-14,Sma-991150,Biography,Books,19.99,8,159.92,CUST-927300,Peter,Williams,Debit Card
2024-05-14,ewK-296107,Science Fiction,Books,23.56,3,70.68,CUST-470423,Teresa,Bennett,Credit Card
2024-05-14,FlR-976221,Makeup Kit,Health & Beauty,69.44,5,347.2,CUST-319501,Anne,Clark,Credit Card
2024-05-14,Ygs-172368,Headphones,Electronics,233.28,3,699.84,CUST-804839,Cheryl,Becker,Online Payment
2024-05-14,DIW-239195,Lamp,Home & Garden,41.56,6,249.36,CUST-549850,Christina,Moon,Credit Card
2024-05-14,qZu-303557,Skin Cream,Health & Beauty,35.06,2,70.12,CUST-175150,Roy,Thomas,Debit Card
2024-05-14,ykF-110148,Laptop,Electronics,1317.34,4,5269.36,CUST-916259,Tammy,Watts,Cash
2024-05-14,JrY-906276,Novel,Books,15.55,4,62.2,CUST-441547,William,Perkins,Debit Card
2024-05-14,drv-014533,Smartphone,Electronics,758.33,4,3033.32,CUST-547262,David,Baker,Credit Card
2024-05-14,LPw-925096,Laptop,Electronics,1839.57,1,1839.57,CUST-154458,Dennis,Alvarez,Debit Card
2024-05-14,Xzh-530222,Jeans,Clothing,79.89,7,559.23,CUST-009708,Jason,White,Cash
2024-05-14,Lsp-265152,Shampoo,Health & Beauty,8.95,7,62.65,CUST-659795,Whitney,Mccoy,Credit Card
2024-05-14,EIW-756531,Novel,Books,12.2,3,36.6,CUST-376351,Jeremy,Velasquez,Debit Card
